Date & Time,Temp(?C),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
43099.41667,13.12,14.27,18.17,1475.59
43099.45833,13.3,14.26,18.25,1476.25
43099.5,13.33,14.25,18.25,1476.34
43099.54167,13.58,14.18,18.28,1477.13
43099.58333,14.17,13.9,18.2,1478.83
43099.625,14.29,13.75,18.07,1479.07
43099.66667,14.41,13.4,17.69,1479.07
43099.70833,14.38,12.91,17.09,1478.39
43099.75,14.35,12.73,16.85,1478.06
43099.79167,14.41,12.05,16.05,1477.46
43099.83333,14.51,11.73,15.69,1477.4
43099.875,14.48,11.7,15.64,1477.26
43099.91667,14.6,12.02,16.08,1478.06
43099.95833,14.57,12.55,16.73,1478.59
43100,14.57,12.92,17.18,1479.03
43100.04167,14.57,13.07,17.36,1479.21
43100.08333,14.6,13.12,17.43,1479.37
43100.125,13.89,12.62,16.54,1476.34
43100.16667,13.12,12.34,15.9,1473.27
43100.20833,12.83,12.2,15.63,1472.09
43100.25,12.46,12.13,15.41,1470.66
43100.29167,11.98,12.15,15.25,1468.96
43100.33333,11.7,12.19,15.19,1467.96
43100.375,11.79,12.17,15.21,1468.29
43100.41667,12.96,12.11,15.58,1472.44
43100.45833,13.55,11.66,15.25,1473.99
43100.5,14.01,11.49,15.22,1475.42
43100.54167,14.11,11.38,15.11,1475.6
43100.58333,14.26,11.18,14.92,1475.89
43100.625,14.48,11.02,14.8,1476.45
43100.66667,15.06,10.88,14.83,1478.27
43100.70833,14.99,10.82,14.73,1477.99
43100.75,15.06,10.85,14.79,1478.23
43100.79167,14.99,10.85,14.78,1478.03
43100.83333,14.75,10.97,14.83,1477.33
43100.875,14.57,11.41,15.32,1477.23
43100.91667,14.48,12.23,16.29,1477.89
43100.95833,14.69,13.01,17.34,1479.56
43101,14.87,13.72,18.28,1481.02
43101.04167,14.57,13.92,18.39,1480.21
43101.08333,14.57,13.21,17.53,1479.37
43101.125,14.51,12.64,16.81,1478.49
43101.16667,14.29,12.36,16.39,1477.42
43101.20833,14.01,12,15.83,1476.02
43101.25,13.64,11.78,15.43,1474.46
43101.29167,13.05,11.65,15.05,1472.21
43101.33333,12.52,11.59,14.79,1470.22
43101.375,12.05,11.58,14.61,1468.49
43101.41667,11.73,11.59,14.51,1467.34
43101.45833,11.35,11.58,14.37,1465.92
43101.5,11.95,10.9,13.79,1467.32
43101.54167,12.43,10.25,13.18,1468.26
43101.58333,12.21,9.65,12.4,1466.73
43101.625,11.86,9,11.53,1464.66
43101.66667,11.6,8.44,10.79,1463.02
43101.70833,10.74,8.37,10.48,1459.67
43101.75,9.99,8.79,10.76,1457.32
43101.79167,9.23,9.14,10.94,1454.79
43101.83333,8.43,9.49,11.09,1452.04
43101.875,8.22,9.65,11.2,1451.42
43101.91667,8.05,9.7,11.21,1450.81
43101.95833,8.29,9.43,10.99,1451.42
43102,8.56,8.96,10.55,1451.91
43102.04167,8.66,8.31,9.86,1451.5
43102.08333,8.86,7.42,8.93,1451.2
43102.125,7.95,6.87,8.11,1446.82
43102.16667,6.75,6.75,7.73,1441.69
43102.20833,5.76,7.02,7.8,1437.85
43102.25,5.22,7.45,8.13,1436.09
43102.29167,4.54,7.87,8.38,1433.62
43102.33333,3.61,8.23,8.52,1429.99
43102.375,2.78,8.32,8.4,1426.35
43102.41667,2.71,8.15,8.23,1425.78
43102.45833,3.84,7.8,8.15,1430.42
43102.5,5.01,7.44,8.06,1435.13
43102.54167,5.33,7.37,8.06,1436.45
43102.58333,6.47,8.22,9.21,1442.38
43102.625,7.95,7.3,8.58,1447.37
43102.66667,7.88,6.45,7.63,1446.02
43102.70833,7.88,5.73,6.83,1445.11
43102.75,7.68,5.26,6.28,1443.68
43102.79167,7.02,5.06,5.95,1440.71
43102.83333,6.68,5.16,6.01,1439.38
43102.875,6.89,5.03,5.89,1440.09
43102.91667,6.92,4.52,5.34,1439.59
43102.95833,6.71,3.96,4.69,1437.99
43103,6.85,3.39,4.07,1437.87
43103.04167,7.2,3.06,3.73,1438.9
43103.08333,6.99,2.82,3.43,1437.72
43103.125,7.92,3.02,3.76,1441.85
43103.16667,7.85,3.29,4.07,1441.91
43103.20833,6.68,3.07,3.69,1436.72
43103.25,5.87,2.95,3.48,1433.1
43103.29167,5.62,2.97,3.48,1432.05
43103.33333,5.33,3.14,3.63,1431.01
43103.375,5.08,3.44,3.93,1430.3
43103.41667,5.12,3.91,4.43,1431.06
43103.45833,6.22,4.45,5.16,1436.54
43103.5,8.15,4.83,5.87,1445.09
43103.54167,7.47,4.82,5.76,1442.28
43103.58333,8.56,4.82,5.92,1446.72
43103.625,8.86,4.82,5.97,1447.94
43103.66667,9.19,4.91,6.13,1449.39
43103.70833,9.13,4.95,6.16,1449.17
43103.75,8.83,4.93,6.09,1447.95
43103.79167,8.53,4.91,6.03,1446.71
43103.83333,8.19,4.94,6,1445.37
43103.875,7.99,4.97,6.01,1444.58
43103.91667,7.81,4.99,6,1443.91
43103.95833,7.95,4.99,6.02,1444.46
43104,7.78,5,6,1443.77
43104.04167,8.02,4.94,5.97,1444.68
43104.08333,7.85,4.92,5.92,1443.95
43104.125,7.85,4.91,5.92,1443.95
43104.16667,7.99,5.03,6.08,1444.66
43104.20833,7.06,5.01,5.9,1440.79
43104.25,6.5,5.03,5.83,1438.47
43104.29167,6.01,5.08,5.81,1436.44
43104.33333,5.58,5.18,5.85,1434.73
43104.375,5.4,5.31,5.96,1434.12
43104.41667,5.8,5.48,6.2,1436.03
43104.45833,6.96,5.63,6.56,1441.14
43104.5,7.81,5.75,6.85,1444.86
43104.54167,8.59,5.91,7.17,1448.23
43104.58333,8.86,6.36,7.73,1449.86
43104.625,9.29,6.94,8.49,1452.31
43104.66667,9.92,7.07,8.78,1454.94
43104.70833,10.22,6.86,8.6,1455.82
43104.75,9.56,6.88,8.47,1453.28
43104.79167,9.26,7.23,8.81,1452.54
43104.83333,9.06,7.42,8.97,1451.98
43104.875,8.86,7.51,9.03,1451.31
43104.91667,8.56,7.56,9.02,1450.16
43104.95833,8.26,7.52,8.9,1448.89
43105,8.69,7.35,8.81,1450.43
43105.04167,8.49,7.22,8.62,1449.46
43105.08333,8.32,7.05,8.39,1448.57
43105.125,8.49,6.97,8.34,1449.15
43105.16667,8.36,6.97,8.32,1448.61
43105.20833,8.05,6.96,8.23,1447.36
43105.25,7.44,6.95,8.09,1444.82
43105.29167,6.75,6.97,7.96,1441.97
43105.33333,6.12,7.01,7.87,1439.36
43105.375,5.65,7.06,7.82,1437.44
43105.41667,5.97,7.1,7.94,1438.87
43105.45833,6.61,7.16,8.13,1441.62
43105.5,8.02,7.22,8.51,1447.55
43105.54167,7.68,7.25,8.47,1446.19
43105.58333,8.89,7.17,8.66,1451.02
43105.625,9.29,7.07,8.63,1452.48
43105.66667,8.49,7.26,8.67,1449.51
43105.70833,8.63,7.74,9.23,1450.65
43105.75,8.73,8.18,9.74,1451.61
43105.79167,8.83,8.46,10.07,1452.35
43105.83333,8.83,8.58,10.21,1452.51
43105.875,8.89,8.78,10.44,1453.02
43105.91667,8.93,8.93,10.63,1453.35
43105.95833,8.96,9.05,10.76,1453.62
43106,9,9.13,10.86,1453.86
43106.04167,8.96,9.29,11.02,1453.92
43106.08333,8.79,9.48,11.19,1453.5
43106.125,8.63,9.63,11.3,1453.02
43106.16667,8.53,9.77,11.42,1452.79
43106.20833,8.56,9.89,11.57,1453.08
43106.25,8.36,10.23,11.87,1452.7
43106.29167,8.43,10.76,12.45,1453.62
43106.33333,8.46,11.21,12.95,1454.33
43106.375,8.56,11.6,13.4,1455.22
43106.41667,6.92,10.98,12.2,1447.79
43106.45833,7.68,10.47,11.91,1450.25
43106.5,9.1,10.06,11.92,1455.42
43106.54167,10.25,9.7,11.87,1459.45
43106.58333,10.35,10.17,12.42,1460.4
43106.625,10.25,10.49,12.76,1460.43
43106.66667,9.99,10.8,13.01,1459.8
43106.70833,9.95,11.15,13.39,1460.11
43106.75,9.86,11.5,13.75,1460.17
43106.79167,9.89,11.81,14.1,1460.67
43106.83333,9.89,12.07,14.39,1461
43106.875,9.95,12.27,14.63,1461.5
43106.91667,9.95,12.46,14.84,1461.74
43106.95833,9.95,12.65,15.05,1461.97
43107,9.63,12.81,15.09,1460.9
43107.04167,9.19,13.12,15.26,1459.61
43107.08333,9.1,13.36,15.48,1459.53
43107.125,8.96,13.57,15.65,1459.27
43107.16667,9.03,13.74,15.86,1459.74
43107.20833,9.03,13.91,16.03,1459.95
43107.25,9.03,14.05,16.18,1460.12
43107.29167,8.26,14.1,15.92,1457.15
43107.33333,8.15,14.04,15.81,1456.67
43107.375,7.75,13.97,15.57,1454.94
43107.41667,7.85,13.72,15.36,1455.04
43107.45833,8.69,13.35,15.3,1457.93
43107.5,10.25,12.95,15.49,1463.46
43107.54167,10.93,12.58,15.35,1465.58
43107.58333,10.61,12.61,15.25,1464.4
43107.625,10.7,12.94,15.66,1465.17
43107.66667,10.74,13.51,16.3,1465.99
43107.70833,10.38,13.98,16.68,1465.23
43107.75,10.12,14.31,16.93,1464.65
43107.79167,10.15,14.54,17.19,1465.06
43107.83333,10.67,14.81,17.71,1467.35
43107.875,10.99,14.93,17.99,1468.7
43107.91667,11.03,14.91,17.99,1468.8
43107.95833,11.03,14.73,17.79,1468.58
43108,10.86,14.56,17.52,1467.76
43108.04167,10.64,14.37,17.22,1466.69
43108.08333,10.35,14.41,17.13,1465.63
43108.125,10.18,14.51,17.17,1465.14
43108.16667,10.02,14.62,17.21,1464.65
43108.20833,9.66,14.82,17.28,1463.53
43108.25,9.36,15.05,17.39,1462.67
43108.29167,9.23,15.26,17.56,1462.41
43108.33333,9.43,15.43,17.83,1463.39
43108.375,9.56,15.54,18,1464.04
43108.41667,9.69,15.63,18.16,1464.66
43108.45833,9.89,15.6,18.21,1465.37
43108.5,9.89,15.62,18.24,1465.4
43108.54167,10.51,15.61,18.51,1467.73
43108.58333,11.03,15.6,18.74,1469.64
43108.625,11.38,15.93,19.28,1471.35
43108.66667,11.35,16,19.34,1471.32
43108.70833,11.15,16.03,19.28,1470.64
43108.75,10.93,16.15,19.3,1469.96
43108.79167,10.8,16.23,19.33,1469.59
43108.83333,10.77,16.36,19.46,1469.62
43108.875,10.9,16.48,19.65,1470.25
43108.91667,11.63,16.51,20.05,1473
43108.95833,11.19,16.59,19.91,1471.45
43109,10.67,16.79,19.88,1469.79
43109.04167,10.64,17.02,20.11,1469.95
43109.08333,10.74,17.23,20.39,1470.57
43109.125,10.83,17.45,20.68,1471.2
43109.16667,11.19,17.56,20.98,1472.64
43109.20833,11.73,17.51,21.21,1474.57
43109.25,11.7,17.42,21.09,1474.34
43109.29167,11.38,17.37,20.86,1473.11
43109.33333,11.12,17.49,20.86,1472.31
43109.375,10.96,17.7,21.01,1471.98
43109.41667,11.41,17.84,21.4,1473.8
43109.45833,12.36,17.9,21.97,1477.31
43109.5,12.52,17.94,22.1,1477.92
43109.54167,12.71,18,22.27,1478.66
43109.58333,12.08,18.07,22.01,1476.51
43109.625,12.21,18.4,22.44,1477.35
43109.66667,13.05,18.71,23.26,1480.73
43109.70833,13.27,18.77,23.45,1481.56
43109.75,13.18,18.86,23.5,1481.34
43109.79167,13.21,18.93,23.6,1481.53
43109.83333,12.96,18.97,23.5,1480.71
43109.875,12.52,19.01,23.31,1479.22
43109.91667,12.49,19.24,23.55,1479.39
43109.95833,12.43,19.49,23.79,1479.47
43110,12.27,19.75,23.99,1479.23
43110.04167,12.17,19.99,24.19,1479.17
43110.08333,12.14,20.24,24.45,1479.36
43110.125,12.17,20.41,24.66,1479.69
43110.16667,12.27,20.6,24.93,1480.26
43110.20833,12.55,20.74,25.26,1481.43
43110.25,12.77,20.72,25.37,1482.18
43110.29167,12.9,20.76,25.48,1482.66
43110.33333,13.05,20.67,25.48,1483.1
43110.375,12.9,20.66,25.37,1482.53
43110.41667,12.9,20.71,25.42,1482.59
43110.45833,13.92,20.77,26.12,1486.19
43110.5,14.51,20.71,26.42,1488.1
43110.54167,15.06,20.68,26.72,1489.89
43110.58333,15.72,20.55,26.98,1491.92
43110.625,15.84,20.33,26.79,1492.05
43110.66667,15.6,20.35,26.67,1491.29
43110.70833,15.63,20.33,26.67,1491.37
43110.75,15.21,20.4,26.48,1490.06
43110.79167,14.93,20.44,26.36,1489.2
43110.83333,14.63,20.55,26.3,1488.31
43110.875,14.63,20.7,26.48,1488.5
43110.91667,14.75,20.84,26.72,1489.07
43110.95833,15.24,20.91,27.1,1490.76
43111,14.9,20.76,26.72,1489.49
43111.04167,14.6,20.87,26.66,1488.6
43111.08333,14.17,21.05,26.6,1487.37
43111.125,14.11,21.19,26.72,1487.33
43111.16667,14.08,21.32,26.85,1487.37
43111.20833,14.14,21.44,27.03,1487.74
43111.25,14.84,21.5,27.55,1490.16
43111.29167,15.78,21.27,27.88,1492.96
43111.33333,15.48,21.05,27.42,1491.72
43111.375,16.08,20.89,27.62,1493.49
43111.41667,15.09,20.77,26.85,1490.1
43111.45833,15.09,20.83,26.91,1490.16
43111.5,15.24,20.85,27.04,1490.69
43111.54167,16.26,24.37,31.88,1498.15
43111.58333,16.56,24.4,32.13,1499.13
43111.625,17.19,23.89,31.98,1500.49
43111.66667,17.87,23.98,32.58,1502.68
43111.70833,17.34,24.22,32.48,1501.33
43111.75,16.41,24.28,31.88,1498.51
43111.79167,16.71,24.45,32.3,1499.65
43111.83333,16.59,24.31,32.05,1499.12
43111.875,16.77,24.41,32.3,1499.8
43111.91667,16.65,24.41,32.22,1499.43
43111.95833,16.77,24.27,32.14,1499.63
43112,16.86,24.08,31.97,1499.69
43112.04167,17.04,23.91,31.89,1500.05
43112.08333,17.4,23.23,31.33,1500.37
43112.125,17.7,22.87,31.09,1500.86
43112.16667,17.87,22.4,30.62,1500.85
43112.20833,17.87,22.03,30.16,1500.43
43112.25,17.67,22.2,30.24,1499.99
43112.29167,17.16,22.98,30.85,1499.33
43112.33333,17.04,23.44,31.32,1499.5
43112.375,17.04,23.37,31.24,1499.42
43112.41667,16.68,23.12,30.68,1498
43112.45833,16.44,22.55,29.85,1496.59
43112.5,16.02,22.18,29.12,1494.81
43112.54167,16.26,21.81,28.83,1495.15
43112.58333,16.59,21.18,28.28,1495.45
43112.625,16.8,21.24,28.49,1496.19
43112.66667,17.04,20.95,28.29,1496.6
43112.70833,17.49,20.89,28.5,1497.92
43112.75,17.73,20.34,27.96,1498.01
43112.79167,17.43,20.27,27.69,1497.02
43112.83333,17.01,20.53,27.75,1496.01
43112.875,16.95,19.88,26.92,1495.07
43112.91667,16.83,18.51,25.16,1493.1
43112.95833,16.56,17.74,24.05,1491.34
43113,16.38,17.66,23.85,1490.66
43113.04167,16.29,17.46,23.56,1490.14
43113.08333,16.23,17.1,23.08,1489.52
43113.125,16.08,17.35,23.32,1489.33
43113.16667,16.17,18.46,24.72,1490.93
43113.20833,15.84,18.66,24.78,1490.09
43113.25,15.42,18.17,23.95,1488.12
43113.29167,14.87,18.51,24.05,1486.71
43113.33333,14.23,17.16,22.1,1482.93
43113.375,14.44,16.78,21.77,1483.21
43113.41667,14.29,15.55,20.23,1481.22
43113.45833,14.2,14.95,19.47,1480.19
43113.5,14.23,14.81,19.31,1480.12
43113.54167,14.26,13.98,18.33,1479.24
43113.58333,14.29,13.26,17.48,1478.49
43113.625,14.63,11.3,15.21,1477.31
43113.66667,14.81,9.57,13.1,1475.88
43113.70833,14.63,9.35,12.77,1474.99
43113.75,14.11,9.68,13.02,1473.57
43113.79167,13.71,9.87,13.13,1472.39
43113.83333,13.71,9.57,12.76,1472.03
43113.875,13.61,9.21,12.29,1471.27
43113.91667,13.4,9.21,12.22,1470.49
43113.95833,12.99,9.37,12.3,1469.24
43114,12.52,9.11,11.84,1467.22
43114.04167,12.17,9.07,11.7,1465.91
43114.08333,11.83,9.95,12.63,1465.69
43114.125,11.47,11.13,13.9,1465.84
43114.16667,10.61,12.18,14.77,1463.87
43114.20833,9.79,13.07,15.44,1461.85
43114.25,8.96,13.63,15.72,1459.35
43114.29167,8.09,13.9,15.64,1456.22
43114.33333,6.64,14.22,15.37,1450.75
43114.375,5.62,14.32,15.05,1446.6
43114.41667,7.4,14.81,16.28,1454.61
43114.45833,8.83,12.9,14.88,1457.9
43114.5,10.08,12.32,14.73,1462.06
43114.54167,11.15,10.94,13.56,1464.41
43114.58333,11.76,10.09,12.78,1465.63
43114.625,11.57,10.2,12.85,1465.05
43114.66667,11.86,10.44,13.21,1466.4
43114.70833,11.7,10.79,13.57,1466.25
43114.75,11.44,11.24,14,1465.85
43114.79167,11.38,11.52,14.3,1465.95
43114.83333,11.38,11.43,14.2,1465.84
43114.875,11.31,10.69,13.33,1464.7
43114.91667,11.19,10.29,12.83,1463.73
43114.95833,10.8,9.74,12.08,1461.61
43115,11.73,10.48,13.22,1465.99
43115.04167,11.76,10.89,13.71,1466.6
43115.08333,10.93,10.96,13.52,1463.59
43115.125,10.12,11.11,13.4,1460.69
43115.16667,9.36,11.57,13.65,1458.33
43115.20833,8.89,12.06,14.01,1457.11
43115.25,8.43,12.52,14.33,1455.84
43115.29167,7.85,12.87,14.47,1453.96
43115.33333,6.96,13.12,14.39,1450.64
43115.375,6.71,13.26,14.44,1449.82
43115.41667,8.15,13.3,15.04,1455.73
43115.45833,8.96,12.47,14.48,1457.9
43115.5,10.35,12.04,14.53,1462.72
43115.54167,10.99,11.75,14.43,1464.8
43115.58333,11.38,11.75,14.57,1466.24
43115.625,11.92,11.48,14.45,1467.9
43115.66667,11.92,11.39,14.34,1467.79
43115.70833,12.14,11.32,14.34,1468.52
43115.75,11.44,11.91,14.78,1466.67
43115.79167,11.44,12.31,15.24,1467.16
43115.83333,11.44,12.26,15.17,1467.1
43115.875,11.31,12.37,15.25,1466.76
43115.91667,10.96,12.38,15.13,1465.45
43115.95833,11.31,12.76,15.69,1467.23
43116,11.35,13.09,16.08,1467.76
43116.04167,11.22,13.18,16.14,1467.4
43116.08333,10.67,13.11,15.83,1465.25
43116.125,10.64,12.96,15.66,1464.95
43116.16667,11.31,13.4,16.42,1468.03
43116.20833,11.35,14.08,17.2,1468.97
43116.25,9.53,13.57,15.88,1461.46
43116.29167,9,13.16,15.23,1458.89
43116.33333,8.59,12.98,14.88,1457.08
43116.375,8.83,12.9,14.88,1457.9
43116.41667,10.02,13.64,16.15,1463.44
43116.45833,10.61,14.28,17.11,1466.46
43116.5,10.83,14.38,17.31,1467.43
43116.54167,11.19,14.52,17.62,1468.91
43116.58333,11.22,14.7,17.84,1469.26
43116.625,11.54,14.85,18.14,1470.62
43116.66667,12.24,14.91,18.52,1473.23
43116.70833,12.68,14.78,18.58,1474.66
43116.75,13.12,14.69,18.66,1476.1
43116.79167,13.27,14.63,18.66,1476.57
43116.83333,13.27,14.53,18.55,1476.46
43116.875,13.08,14.46,18.39,1475.71
43116.91667,12.24,14.62,18.2,1472.88
43116.95833,12.3,14.81,18.44,1473.34
43117,11.79,15.13,18.58,1471.89
43117.04167,11.6,15.59,19.01,1471.76
43117.08333,11.63,15.9,19.37,1472.26
43117.125,11.67,16.09,19.59,1472.6
43117.16667,11.67,16.09,19.59,1472.6
43117.20833,11.7,16.13,19.66,1472.77
43117.25,11.76,16.22,19.79,1473.11
43117.29167,11.54,15.54,18.92,1471.46
43117.33333,11.12,14.9,18.01,1469.14
43117.375,11.06,14.5,17.54,1468.42
43117.41667,11.44,14.44,17.64,1469.76
43117.45833,11.28,14.5,17.64,1469.25
43117.5,11.89,13.41,16.66,1470.14
43117.54167,11.67,13.03,16.14,1468.86
43117.58333,12.02,12.75,15.96,1469.8
43117.625,12.3,12.31,15.56,1470.31
43117.66667,12.52,11.68,14.91,1470.34
43117.70833,12.52,11.21,14.34,1469.76
43117.75,12.17,10.96,13.93,1468.2
43117.79167,11.57,11.71,14.6,1466.9
43117.83333,11.09,12.26,15.04,1465.78
43117.875,10.57,12.63,15.27,1464.31
43117.91667,10.08,12.22,14.62,1461.93
43117.95833,9.95,11.78,14.09,1460.89
43118,9.82,11.33,13.55,1459.83
43118.04167,9.46,11.16,13.23,1458.21
43118.08333,9.23,10.99,12.97,1457.09
43118.125,8.69,10.89,12.68,1454.86
43118.16667,7.95,10.53,12.06,1451.44
43118.20833,6.57,10.81,11.91,1446.12
43118.25,5.9,11.25,12.14,1443.88
43118.29167,5.15,11.76,12.38,1441.32
43118.33333,4.5,12.15,12.54,1439
43118.375,4.35,12.45,12.77,1438.75
43118.41667,5.58,12.54,13.3,1444.16
43118.45833,8.53,12.55,14.4,1456.27
43118.5,6.5,12.32,13.41,1447.75
43118.54167,7.78,11.63,13.16,1452.13
43118.58333,8.19,10.91,12.54,1452.87
43118.625,8.86,10.34,12.14,1454.83
43118.66667,9.36,9.72,11.62,1456.03
43118.70833,10.31,8.56,10.59,1458.3
43118.75,9.56,8.82,10.67,1455.69
43118.79167,9.59,9.01,10.89,1456.05
43118.83333,9.69,9.12,11.05,1456.58
43118.875,9.59,9.21,11.12,1456.31
43118.91667,9.92,8.56,10.48,1456.78
43118.95833,9.79,8.24,10.08,1455.87
43119,9.53,8.19,9.96,1454.78
43119.04167,9.26,8.3,10.01,1453.88
43119.08333,9,8.77,10.47,1453.41
43119.125,9,9.15,10.88,1453.88
43119.16667,9.06,9.52,11.31,1454.61
43119.20833,9.03,10.07,11.91,1455.17
43119.25,9.06,10.63,12.52,1455.99
43119.29167,9.1,11.52,13.5,1457.23
43119.33333,9.19,12.21,14.28,1458.48
43119.375,8.09,12.01,13.66,1453.84
43119.41667,7.71,11.42,12.92,1451.59
43119.45833,9.99,12.34,14.72,1461.71
43119.5,10.25,13.11,15.67,1463.67
43119.54167,9.92,12.09,14.42,1461.15
43119.58333,10.48,12.29,14.85,1463.51
43119.625,10.38,12.76,15.33,1463.72
43119.66667,10.7,12.94,15.66,1465.17
43119.70833,11.57,12.19,15.14,1467.49
43119.75,10.96,12.14,14.86,1465.16
43119.79167,11.19,11.6,14.33,1465.34
43119.83333,11.12,11.61,14.32,1465.11
43119.875,10.99,11.71,14.38,1464.75
43119.91667,10.86,12.2,14.89,1464.87
43119.95833,10.77,12.53,15.22,1464.9
43120,10.54,13.03,15.69,1464.67
43120.04167,10.51,13.37,16.06,1464.97
43120.08333,10.48,13.73,16.44,1465.29
43120.125,10.38,13.98,16.68,1465.23
43120.16667,10.44,14.17,16.91,1465.71
43120.20833,10.48,14.25,17.02,1465.94
43120.25,10.48,14.35,17.13,1466.06
43120.29167,10.54,14.47,17.29,1466.45
43120.33333,10.61,14.64,17.49,1466.89
43120.375,9.89,14.4,16.93,1463.89
43120.41667,9.13,13.43,15.57,1459.74
43120.45833,10.93,14,16.93,1467.33
43120.5,10.74,14.23,17.11,1466.89
43120.54167,10.48,14.08,16.83,1465.72
43120.58333,10.44,13.96,16.68,1465.45
43120.625,10.28,13.95,16.6,1464.82
43120.66667,10.35,13.96,16.64,1465.08
43120.70833,10.48,14.02,16.76,1465.65
43120.75,10.51,14.07,16.83,1465.83
43120.79167,10.54,14.05,16.83,1465.93
43120.83333,10.57,14.12,16.91,1466.14
43120.875,10.64,14.15,16.98,1466.42
43120.91667,10.7,14.25,17.11,1466.78
43120.95833,10.8,14.37,17.29,1467.3
43121,10.64,14.54,17.4,1466.9
43121.04167,10.57,14.65,17.49,1466.79
43121.08333,10.44,14.74,17.54,1466.42
43121.125,10.38,14.95,17.73,1466.42
43121.16667,10.38,15.11,17.91,1466.62
43121.20833,10.38,15.25,18.06,1466.79
43121.25,10.41,15.28,18.11,1466.96
43121.29167,10.44,15.34,18.19,1467.15
43121.33333,10.44,15.39,18.24,1467.21
43121.375,10.57,15.48,18.41,1467.81
43121.41667,10.96,15.45,18.55,1469.22
43121.45833,11.76,15.45,18.92,1472.16
43121.5,11.95,15.63,19.22,1473.08
43121.54167,12.14,15.61,19.28,1473.74
43121.58333,12.17,15.44,19.1,1473.64
43121.625,12.11,15.26,18.86,1473.19
43121.66667,12.05,15.15,18.72,1472.84
43121.70833,12.39,15.14,18.86,1474.08
43121.75,12.08,15.04,18.61,1472.82
43121.79167,12.46,15.07,18.81,1474.21
43121.83333,12.46,15.12,18.86,1474.28
43121.875,12.36,15.15,18.86,1473.98
43121.91667,12.14,15.29,18.92,1473.36
43121.95833,12.05,15.49,19.1,1473.25
43122,11.95,15.63,19.22,1473.08
43122.04167,11.89,15.94,19.53,1473.22
43122.08333,12.33,16.09,19.92,1475.01
43122.125,12.02,16.17,19.85,1473.97
43122.16667,12.02,16.26,19.95,1474.07
43122.20833,11.95,16.41,20.09,1474.02
43122.25,11.92,16.57,20.26,1474.11
43122.29167,11.98,16.67,20.4,1474.46
43122.33333,11.98,16.77,20.5,1474.57
43122.375,12.21,16.86,20.72,1475.49
43122.41667,13.46,16.6,21.06,1479.61
43122.45833,14.23,16.18,20.95,1481.76
43122.5,14.66,16.36,21.37,1483.43
43122.54167,14.69,16.48,21.53,1483.67
43122.58333,14.6,16.65,21.69,1483.57
43122.625,14.14,16.81,21.65,1482.2
43122.66667,14.01,16.94,21.73,1481.93
43122.70833,14.14,17.13,22.02,1482.58
43122.75,14.11,17.25,22.15,1482.62
43122.79167,14.29,17.35,22.36,1483.37
43122.83333,15.18,17.41,22.9,1486.41
43122.875,15.09,17.3,22.72,1485.98
43122.91667,16.2,17.26,23.27,1489.62
43122.95833,16.59,16.95,23.08,1490.5
43123,16.65,16.63,22.72,1490.33
43123.04167,15.81,16.52,22.15,1487.46
43123.08333,15.45,16.56,22.02,1486.32
43123.125,15.12,16.77,22.11,1485.46
43123.16667,14.69,16.92,22.06,1484.21
43123.20833,14.57,17.01,22.11,1483.9
43123.25,14.6,17.18,22.32,1484.2
43123.29167,15.24,17.34,22.85,1486.54
43123.33333,15.72,17.36,23.13,1488.16
43123.375,15.96,17.14,22.99,1488.69
43123.41667,16.29,16.85,22.81,1489.43
43123.45833,16.62,16.5,22.54,1490.08
43123.5,16.95,16.12,22.24,1490.69
43123.54167,16.95,15.96,22.02,1490.5
43123.58333,17.04,15.26,21.18,1489.96
43123.625,17.04,13.56,19.01,1487.99
43123.66667,17.01,12.42,17.52,1486.56
43123.70833,16.8,11.6,16.38,1484.93
43123.75,16.74,11.29,15.95,1484.37
43123.79167,16.5,10.97,15.46,1483.22
43123.83333,16.38,10.59,14.92,1482.38
43123.875,17.07,10.49,15.02,1484.51
43123.91667,16.92,10.56,15.07,1484.11
43123.95833,16.74,10.73,15.22,1483.72
43124,16.62,11.02,15.56,1483.67
43124.04167,16.47,11.31,15.88,1483.52
43124.08333,16.32,11.42,15.97,1483.16
43124.125,15.63,11.33,15.61,1480.75
43124.16667,15.03,11.07,15.05,1478.39
43124.20833,14.6,10.8,14.57,1476.6
43124.25,14.44,10.57,14.24,1475.81
43124.29167,14.38,10.39,13.99,1475.38
43124.33333,13.89,10.38,13.81,1473.65
43124.375,14.05,10.39,13.88,1474.21
43124.41667,14.23,10.45,14.02,1474.92
43124.45833,14.75,10.54,14.3,1476.83
43124.5,15.36,10.65,14.65,1479.03
43124.54167,16.32,10.76,15.11,1482.37
43124.58333,16.62,10.99,15.52,1483.64
43124.625,16.86,11.23,15.92,1484.69
43124.66667,16.68,11.53,16.25,1484.46
43124.70833,16.74,11.58,16.33,1484.71
43124.75,16.53,11.49,16.14,1483.92
43124.79167,16.35,11.4,15.95,1483.23
43124.83333,16.26,11.33,15.83,1482.85
43124.875,16.35,11.4,15.95,1483.23
43124.91667,16.17,11.54,16.06,1482.79
43124.95833,15.78,11.62,16.03,1481.59
43125,15.36,11.67,15.94,1480.24
43125.04167,14.87,11.71,15.8,1478.63
43125.08333,14.26,11.72,15.59,1476.55
43125.125,13.71,11.72,15.38,1474.6
43125.16667,13.64,11.74,15.38,1474.41
