Date & Time,Temp(?C),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
43041.24,18.52,15.05,21.62,1494.36
43041.28,18.61,14.47,20.9,1493.97
43041.32,18.43,14.45,20.79,1493.4
43041.37,18.67,15.63,22.45,1495.48
43041.41,19.06,18.01,25.77,1499.38
43041.45,19.23,18.77,26.86,1500.78
43041.49,19.32,19.07,27.31,1501.39
43041.53,19.32,19.15,27.42,1501.48
43041.57,19.41,19.11,27.41,1501.69
43041.62,19.44,18.86,27.11,1501.5
43041.66,19.59,18.52,26.75,1501.55
43041.7,20.38,16.91,25.05,1502.05
43041.74,20.35,16.39,24.33,1501.38
43041.78,20.38,16.11,23.96,1501.14
43041.82,20.35,16.46,24.41,1501.44
43041.87,20.35,16.7,24.75,1501.73
43041.91,20.03,18.89,27.49,1503.26
43041.95,19.94,19.21,27.86,1503.36
43041.99,20.09,18.48,26.97,1502.96
43042.03,20.32,17.93,26.38,1503.02
43042.07,20.29,17.76,26.14,1502.75
43042.12,20.15,17.45,25.63,1501.97
43042.16,20.09,16.69,24.59,1500.94
43042.2,19.91,15.79,23.28,1499.39
43042.24,19.62,15.41,22.63,1498.09
43042.28,19.7,15.04,22.18,1497.93
43042.32,19.65,14.99,22.08,1497.7
43042.37,19.56,15,22.04,1497.44
43042.41,19.79,15.32,22.59,1498.51
43042.45,20.12,17.29,25.41,1501.7
43042.49,20.18,19.17,27.95,1504.01
43042.53,20.18,19.37,28.22,1504.24
43042.57,20.15,19.11,27.85,1503.85
43042.62,20.82,19.43,28.68,1506.15
43042.66,20.91,18.17,27.04,1504.98
43042.7,21.9,13.65,21.25,1502.74
43042.74,21.78,13.41,20.86,1502.14
43042.78,21.58,15.36,23.52,1503.74
43042.82,21.49,15.53,23.72,1503.68
43042.87,21.29,15.67,23.81,1503.26
43042.91,21.35,15.02,22.93,1502.69
43042.95,20.76,17.73,26.36,1504.07
43042.99,20.64,17.33,25.75,1503.28
43043.03,20.76,16.85,25.16,1503.08
43043.07,20.85,16.91,25.29,1503.4
43043.12,20.82,16.73,25.03,1503.11
43043.16,20.79,16.52,24.73,1502.79
43043.2,20.7,15.37,23.1,1501.24
43043.24,20.5,14.57,21.91,1499.74
43043.28,20.53,14.03,21.17,1499.21
43043.32,20.47,13.96,21.05,1498.97
43043.37,20.47,15.48,23.15,1500.69
43043.41,20.64,15.12,22.74,1500.79
43043.45,20.73,15.33,23.06,1501.28
43043.49,21.17,17.41,26.15,1504.88
43043.53,21.2,17.16,25.82,1504.68
43043.57,21.23,17.52,26.33,1505.17
43043.62,21.52,17.32,26.22,1505.78
43043.66,21.78,17.21,26.21,1506.39
43043.7,22.28,15.63,24.25,1506
43043.74,22.71,13.09,20.8,1504.39
43043.78,22.57,13.87,21.87,1504.86
43043.82,22.54,13.83,21.81,1504.74
43043.87,22.34,13.83,21.72,1504.17
43043.91,22.22,13.26,20.85,1503.21
43043.95,21.84,16.06,24.64,1505.27
43043.99,21.55,16.43,25,1504.85
43044.03,21.46,15.94,24.28,1504.07
43044.07,21.61,17.67,26.75,1506.41
43044.12,21.49,17.9,27.01,1506.34
43044.16,21.58,17.47,26.46,1506.11
43044.2,21.75,16.44,25.12,1505.44
43044.24,21.43,14.75,22.6,1502.65
43044.28,21.37,14.43,22.12,1502.11
43044.32,21.23,14.93,22.75,1502.26
43044.37,21.17,15.32,23.27,1502.54
43044.41,21.32,15.13,23.08,1502.74
43044.45,21.78,15.2,23.4,1504.14
43044.49,21.84,18.12,27.5,1507.56
43044.53,21.93,18.54,28.13,1508.27
43044.57,21.84,18.31,27.76,1507.77
43044.62,21.81,18.06,27.4,1507.41
43044.66,22.19,17.78,27.23,1508.15
43044.7,22.51,17.78,27.42,1509.04
43044.74,23,17.72,27.6,1510.31
43044.78,23.61,16.04,25.53,1510.1
43044.82,23.32,14.16,22.64,1507.25
43044.87,22.97,14.48,22.94,1506.65
43044.91,22.83,13.99,22.17,1505.71
43044.95,23.15,15.61,24.67,1508.38
43044.99,22.31,18.84,28.77,1509.65
43045.03,22.16,18.43,28.12,1508.8
43045.07,22.25,18.16,27.8,1508.74
43045.12,22.34,17.08,26.33,1507.78
43045.16,22.34,17.36,26.72,1508.08
43045.2,22.28,16.83,25.95,1507.34
43045.24,22.34,16.68,25.77,1507.33
43045.28,22.25,15.21,23.65,1505.46
43045.32,22.22,14.82,23.08,1504.95
43045.37,22.19,13.61,21.34,1503.52
43045.41,22.31,15,23.38,1505.39
43045.45,22.48,12.35,19.64,1502.93
43045.49,23,14.83,23.47,1507.12
43045.53,22.86,17.45,27.14,1509.62
43045.57,22.97,17.91,27.87,1510.45
43045.62,22.97,18.14,28.19,1510.7
43045.66,23.06,18.06,28.13,1510.85
43045.7,23.29,17.85,27.96,1511.23
43045.74,23.64,16.84,26.71,1511.06
43045.78,23.76,14.51,23.36,1508.81
43045.82,23.58,12.52,20.34,1506.16
43045.87,23.7,14.23,22.91,1508.34
43045.91,23.58,13.97,22.49,1507.75
43045.95,23.5,13.63,21.94,1507.14
43045.99,23.35,17.28,27.17,1510.76
43046.03,23.12,18.63,28.96,1511.62
43046.07,22.8,18.85,29.09,1511.01
43046.12,22.63,18.85,28.98,1510.54
43046.16,22.68,19.11,29.38,1510.99
43046.2,22.68,19.28,29.62,1511.17
43046.24,22.71,18.85,29.04,1510.78
43046.28,22.74,16.26,25.39,1507.98
43046.32,22.48,14.99,23.45,1505.86
43046.37,22.45,15.19,23.72,1506
43046.41,22.8,16.11,25.21,1507.98
43046.45,23.06,15.83,24.93,1508.38
43046.49,23.7,15.35,24.56,1509.57
43046.53,23.73,15.2,24.35,1509.48
43046.57,23.73,18.96,29.8,1513.61
43046.62,23.81,18.8,29.61,1513.66
43046.66,23.96,19.32,30.45,1514.61
43046.7,24.02,19.21,30.33,1514.64
43046.74,24.19,19.26,30.5,1515.15
43046.78,24.51,17.85,28.66,1514.44
43046.82,24.45,16.89,27.22,1513.25
43046.87,24.42,14.33,23.41,1510.38
43046.91,24.25,13.7,22.39,1509.24
43046.95,24.1,13.48,21.99,1508.61
43046.99,24.19,14.59,23.69,1510.06
43047.03,23.9,14.69,23.7,1509.4
43047.07,23.84,18.22,28.81,1513.11
43047.12,23.5,20.31,31.56,1514.48
43047.16,23.5,20.17,31.37,1514.33
43047.2,23.47,20.23,31.44,1514.32
43047.24,23.47,19.04,29.75,1513.01
43047.28,23.73,17.85,28.2,1512.39
43047.32,23.5,15.87,25.22,1509.6
43047.37,23.38,14.24,22.78,1507.49
43047.41,23.41,13.66,21.94,1506.93
43047.45,23.64,13.74,22.17,1507.65
43047.49,24.1,14.06,22.86,1509.25
43047.53,24.74,14.07,23.17,1510.94
43047.57,24.25,17.81,28.45,1513.72
43047.62,24.71,17.62,28.43,1514.71
43047.66,25.14,17.47,28.46,1515.67
43047.7,24.77,18.17,29.27,1515.46
43047.74,24.51,18.48,29.58,1515.13
43047.78,24.57,18.22,29.22,1514.99
43047.82,24.65,17.87,28.76,1514.83
43047.87,24.97,16.75,27.3,1514.44
43047.91,24.91,14.61,24.06,1511.97
43047.95,24.8,12,20.05,1508.84
43047.99,24.65,10.49,17.66,1506.81
43048.03,24.68,12.18,20.28,1508.73
43048.07,24.68,14.19,23.32,1510.91
43048.12,24.25,16.87,27.08,1512.7
43048.16,23.67,18.42,28.98,1512.86
43048.2,23.61,18.93,29.68,1513.27
43048.24,23.58,19.24,30.11,1513.53
43048.28,23.61,19.18,30.04,1513.55
43048.32,23.87,18.25,28.86,1513.21
43048.37,24.1,16.46,26.39,1511.86
43048.41,24.05,15.14,24.42,1510.27
43048.45,24.19,14.13,23.01,1509.55
43048.49,24.54,13.75,22.59,1510.06
43048.53,24.97,13.45,22.33,1510.86
43048.57,25.03,13.62,22.61,1511.19
43048.62,24.8,15.35,25.12,1512.48
43048.66,24.71,16.69,27.06,1513.7
43048.7,24.6,17.15,27.68,1513.91
43048.74,24.65,17.27,27.89,1514.19
43048.78,24.62,17.28,27.89,1514.12
43048.82,24.65,17.13,27.68,1514.03
43048.87,24.86,16.26,26.5,1513.61
43048.91,24.8,15.09,24.73,1512.19
43048.95,24.62,14.55,23.83,1511.15
43048.99,24.28,13.51,22.12,1509.11
43049.03,24.19,12.93,21.21,1508.24
43049.07,23.84,12.87,20.97,1507.25
43049.12,23.61,12.55,20.39,1506.27
43049.16,23.35,12.44,20.12,1505.44
43049.2,22.92,12.19,19.57,1503.96
43049.24,22.48,11.91,18.98,1502.44
43049.28,22.19,11.67,18.52,1501.35
43049.32,22.1,11.68,18.5,1501.12
43049.37,21.78,11.72,18.44,1500.26
43049.41,21.87,11.51,18.17,1500.27
43049.45,22.02,11.43,18.1,1500.59
43049.49,22.25,11.84,18.8,1501.71
43049.53,22.48,11.96,19.05,1502.49
43049.57,23.09,12.02,19.39,1504.25
43049.62,23.81,12.09,19.78,1506.31
43049.66,23.32,12.16,19.69,1505.05
43049.7,23.09,14.39,22.86,1506.87
43049.74,22.86,14.54,22.98,1506.41
43049.78,22.6,14.33,22.56,1505.45
43049.82,22.42,14.3,22.42,1504.93
43049.87,22.36,14.47,22.64,1504.95
43049.91,22.1,14.56,22.65,1504.33
43049.95,21.87,14.23,22.07,1503.3
43049.99,21.75,13.92,21.57,1502.63
43050.03,21.67,13.57,21.04,1501.99
43050.07,21.43,13.42,20.72,1501.15
43050.12,20.88,13.17,20.14,1499.28
43050.16,21,13.54,20.71,1500.03
43050.2,20.94,14.32,21.76,1500.74
43050.24,20.64,14.89,22.42,1500.53
43050.28,20.41,15.29,22.85,1500.3
43050.32,20.03,15.47,22.9,1499.37
43050.37,19.65,15.48,22.74,1498.26
43050.41,19.62,14.95,22.01,1497.57
43050.45,19.76,14.68,21.71,1497.69
43050.49,20.29,14.65,21.92,1499.23
43050.53,20.79,14.79,22.34,1500.84
43050.57,20.94,14.76,22.37,1501.23
43050.62,21.4,15.13,23.11,1502.98
43050.66,21.99,15.23,23.54,1504.75
43050.7,21.96,15.08,23.32,1504.5
43050.74,21.81,15.27,23.51,1504.3
43050.78,21.52,15.16,23.22,1503.36
43050.82,21.14,15.01,22.83,1502.11
43050.87,21.02,14.7,22.33,1501.42
43050.91,20.97,14.33,21.8,1500.83
43050.95,20.97,14.12,21.5,1500.6
43050.99,20.88,14.22,21.6,1500.46
43051.03,21.14,14.34,21.89,1501.35
43051.07,20.79,14.23,21.57,1500.21
43051.12,20.82,14.55,22.03,1500.66
43051.16,20.64,15.61,23.4,1501.34
43051.2,20.53,15.38,23.03,1500.74
43051.24,20.47,15.96,23.8,1501.23
43051.28,20.41,16.34,24.28,1501.48
43051.32,20.26,16.4,24.29,1501.12
43051.37,20.18,16.47,24.33,1500.94
43051.41,20.26,16.62,24.58,1501.37
43051.45,20.38,16.54,24.53,1501.62
43051.49,20.7,16.53,24.69,1502.54
43051.53,20.94,16.28,24.47,1502.94
43051.57,21.2,16.14,24.42,1503.54
43051.62,21.52,15.95,24.32,1504.24
43051.66,21.81,16.23,24.86,1505.37
43051.7,22.04,16.01,24.67,1505.78
43051.74,21.84,16.31,24.98,1505.54
43051.78,21.49,17,25.76,1505.33
43051.82,21.43,17.47,26.37,1505.69
43051.87,21.37,17.7,26.67,1505.79
43051.91,21.32,18.24,27.37,1506.23
43051.95,21.08,19.18,28.5,1506.62
43051.99,21.29,19.41,28.94,1507.45
43052.03,21.32,19.44,28.99,1507.57
43052.07,21.23,19.15,28.55,1507
43052.12,21.23,18.94,28.28,1506.77
43052.16,21.17,19.13,28.5,1506.82
43052.2,21.2,18.96,28.28,1506.7
43052.24,21.05,18.71,27.85,1506.01
43052.28,20.82,18.78,27.81,1505.42
43052.32,20.88,19.28,28.51,1506.15
43052.37,20.76,19.88,29.25,1506.5
43052.41,20.73,20.2,29.66,1506.77
43052.45,20.91,20.75,30.5,1507.88
43052.49,21.08,20.61,30.43,1508.23
43052.53,21.4,20.4,30.35,1508.89
43052.57,21.75,20.08,30.15,1509.51
43052.62,22.19,19.73,29.94,1510.33
43052.66,22.34,19.41,29.58,1510.36
43052.7,22.63,19.22,29.5,1510.95
43052.74,22.63,18.85,28.98,1510.54
43052.78,22.39,19.99,30.42,1511.17
43052.82,22.13,19.98,30.25,1510.45
43052.87,21.87,20.25,30.45,1510.02
43052.91,21.81,20.32,30.51,1509.94
43052.95,21.72,20.19,30.27,1509.55
43052.99,21.4,19.99,29.81,1508.44
43053.03,21.35,19.8,29.51,1508.06
43053.07,21.2,19.7,29.29,1507.54
43053.12,21.17,19.51,29,1507.24
43053.16,21.05,19.31,28.67,1506.69
43053.2,20.82,19.3,28.52,1506.01
43053.24,20.56,19.07,28.04,1504.99
43053.28,20.12,18.84,27.48,1503.47
43053.32,19.82,19.06,27.6,1502.86
43053.37,20.35,19.21,28.1,1504.56
43053.41,20.15,19.39,28.22,1504.17
43053.45,20.35,19.53,28.54,1504.93
43053.49,20.5,19.55,28.64,1505.36
43053.53,20.53,22.86,33.04,1509.19
43053.57,20.82,22.27,32.46,1509.35
43053.62,21.08,18.43,27.49,1505.77
43053.66,21.23,19.95,29.64,1507.9
43053.7,21.26,20.11,29.87,1508.16
43053.74,21.14,19.65,29.18,1507.31
43053.78,20.88,21.19,31.07,1508.3
43053.82,20.76,20.68,30.32,1507.4
43053.87,20.76,20.46,30.02,1507.14
43053.91,20.56,20.84,30.4,1506.99
43053.95,20.47,21.26,30.9,1507.22
43053.99,20.38,21.17,30.72,1506.86
43054.03,19.97,21.06,30.31,1505.55
43054.07,19.85,20.39,29.36,1504.45
43054.12,19.65,20.1,28.86,1503.52
43054.16,19.32,19.84,28.32,1502.27
43054.2,18.67,19.52,27.5,1499.95
43054.24,18.2,19.24,26.86,1498.19
43054.28,17.39,18.92,25.99,1495.33
43054.32,16.94,18.6,25.32,1493.54
43054.37,17.09,18.38,25.14,1493.76
43054.41,16.94,18.21,24.84,1493.09
43054.45,17.57,18.43,25.47,1495.32
43054.49,17.99,18.66,26.01,1496.88
43054.53,18.26,18.9,26.47,1497.98
43054.57,18.26,19.02,26.61,1498.11
43054.62,18.73,18.78,26.59,1499.29
43054.66,18.79,17.75,25.29,1498.28
43054.7,19.12,19.06,27.17,1500.76
43054.74,18.94,19.34,27.43,1500.55
43054.78,18.76,18.81,26.64,1499.4
43054.82,19.06,18.26,26.1,1499.67
43054.87,18.85,18.32,26.06,1499.11
43054.91,18.58,19.24,27.09,1499.37
43054.95,18.64,19.33,27.24,1499.65
43054.99,18.46,19.03,26.75,1498.76
43055.03,18.46,17.94,25.35,1497.5
43055.07,18.52,19,26.75,1498.91
43055.12,18.23,19.03,26.62,1498.04
43055.16,17.96,18.46,25.73,1496.55
43055.2,18.08,18.58,25.96,1497.06
43055.24,17.6,18.31,25.34,1495.27
43055.28,17.48,18.33,25.3,1494.93
43055.32,17.18,17.89,24.58,1493.47
43055.37,16.79,17.81,24.26,1492.14
43055.41,17.63,18.84,26.02,1495.98
43055.45,17.9,19.47,26.98,1497.54
43055.49,18.23,19.66,27.42,1498.77
43055.53,18.58,20.06,28.14,1500.3
43055.57,18.7,20.29,28.51,1500.93
43055.62,18.82,20.06,28.29,1501.02
43055.66,18.91,19.89,28.12,1501.09
43055.7,18.73,19.45,27.44,1500.05
43055.74,18.64,19.21,27.09,1499.51
43055.78,18.67,18.7,26.45,1499.01
43055.82,18.49,18.6,26.22,1498.36
43055.87,18.88,19.29,27.33,1500.32
43055.91,19.03,20.21,28.61,1501.81
43055.95,19.12,20.87,29.51,1502.83
43055.99,19.12,20.74,29.34,1502.68
43056.03,19.12,21.06,29.75,1503.04
43056.07,19.09,21.83,30.73,1503.85
43056.12,19,22.08,30.98,1503.87
43056.16,18.67,22.02,30.69,1502.83
43056.2,17.87,21.99,30.12,1500.37
43056.24,17.66,21.4,29.24,1499.04
43056.28,17.51,20.8,28.41,1497.89
43056.32,17.39,20.27,27.66,1496.89
43056.37,17.18,20.25,27.52,1496.22
43056.41,17.21,19.2,26.23,1495.09
43056.45,18.23,20.9,28.98,1500.2
43056.49,18.34,21.11,29.32,1500.8
43056.53,18.88,21.52,30.18,1502.87
43056.57,18.97,20.95,29.52,1502.48
43056.62,19.17,22.18,31.23,1504.5
43056.66,19.44,22.13,31.34,1505.23
43056.7,19.26,22.08,31.16,1504.65
43056.74,19.62,21.63,30.82,1505.18
43056.78,19.2,20.87,29.57,1503.09
43056.82,18.88,20.42,28.78,1501.61
43056.87,18.67,20.1,28.24,1500.62
43056.91,18.7,19.87,27.97,1500.45
43056.95,19.35,19.96,28.48,1502.48
43056.99,19.41,20.31,28.98,1503.07
43057.03,19.35,20.61,29.33,1503.23
43057.07,19.35,20.84,29.62,1503.49
43057.12,19.32,20.99,29.8,1503.58
43057.16,19.23,21.08,29.86,1503.42
43057.2,18.76,20.93,29.36,1501.84
43057.24,18.29,20.56,28.59,1499.98
43057.28,17.99,20.16,27.9,1498.61
43057.32,18.05,19.76,27.43,1498.33
43057.37,17.93,19.49,27.02,1497.66
43057.41,17.84,19.34,26.78,1497.21
43057.45,18.94,19.38,27.49,1500.6
43057.49,19.12,19.66,27.95,1501.44
43057.53,19.32,19.89,28.37,1502.32
43057.57,19.56,20.11,28.8,1503.27
43057.62,19.76,20.26,29.13,1504.04
43057.66,20.12,20.43,29.58,1505.26
43057.7,20.09,20.58,29.76,1505.35
43057.74,19.97,20.6,29.7,1505.03
43057.78,19.82,20.68,29.71,1504.69
43057.82,19.85,20.71,29.77,1504.81
43057.87,19.79,20.65,29.66,1504.57
43057.91,19.73,20.68,29.66,1504.43
43057.95,19.85,20.71,29.77,1504.81
43057.99,19.76,20.71,29.72,1504.55
43058.03,19.65,20.82,29.78,1504.33
43058.07,19.5,20.89,29.79,1503.99
43058.12,19.53,21.02,29.97,1504.22
43058.16,19.53,21.2,30.21,1504.43
43058.2,19.7,21.3,30.44,1505.05
43058.24,19.65,21.33,30.45,1504.92
43058.28,19.62,21.35,30.45,1504.85
43058.32,19.56,21.28,30.33,1504.61
43058.37,19.56,21.19,30.21,1504.5
43058.41,19.59,21.08,30.08,1504.46
43058.45,19.59,20.94,29.9,1504.3
43058.49,19.7,20.92,29.96,1504.63
43058.53,19.94,20.8,29.94,1505.17
43058.57,20.15,20.73,29.99,1505.69
43058.62,20.32,20.69,30.04,1506.15
43058.66,20.47,20.61,30.04,1506.48
43058.7,20.56,20.56,30.03,1506.68
43058.74,20.53,20.53,29.97,1506.56
43058.78,20.59,20.37,29.79,1506.54
43058.82,20.5,20.19,29.5,1506.09
43058.87,20.06,19.98,28.95,1504.58
43058.91,19.56,19.72,28.31,1502.83
43058.95,19.38,19.48,27.88,1502.03
43058.99,19.12,19.18,27.32,1500.89
43059.03,19,18.77,26.73,1500.07
43059.07,18.76,18.44,26.16,1498.98
43059.12,18.4,18.07,25.48,1497.47
43059.16,18.4,17.76,25.08,1497.12
43059.2,17.81,17.44,24.35,1494.91
43059.24,17.54,17.11,23.79,1493.7
43059.28,17.57,16.65,23.22,1493.25
43059.32,16.97,16.25,22.41,1490.9
43059.37,17.15,15.96,22.13,1491.13
43059.41,16.43,15.82,21.59,1488.65
43059.45,16.7,15.78,21.68,1489.48
43059.49,17.21,15.88,22.06,1491.23
43059.53,17.45,16,22.32,1492.12
43059.57,17.93,16.12,22.73,1493.76
43059.62,17.99,16.21,22.87,1494.05
43059.66,17.87,16.23,22.84,1493.71
43059.7,17.93,16.24,22.87,1493.89
43059.74,17.9,16.19,22.8,1493.75
43059.78,18.26,16.13,22.9,1494.78
43059.82,18.49,16.06,22.92,1495.43
43059.87,18.37,15.99,22.78,1494.99
43059.91,18.23,15.92,22.61,1494.45
43059.95,17.99,16.04,22.65,1493.86
43059.99,17.99,16.07,22.69,1493.89
43060.03,18.11,16.16,22.86,1494.36
43060.07,18.11,16.27,23.01,1494.49
43060.12,18.14,16.43,23.23,1494.77
43060.16,18.05,16.65,23.46,1494.74
43060.2,18.02,16.84,23.7,1494.87
43060.24,17.81,17,23.78,1494.4
43060.28,17.72,17.25,24.06,1494.42
43060.32,17.63,17.42,24.23,1494.34
43060.37,17.6,17.47,24.27,1494.3
43060.41,17.6,17.53,24.35,1494.37
43060.45,17.72,17.57,24.47,1494.79
43060.49,17.69,17.62,24.52,1494.75
43060.53,17.93,17.64,24.67,1495.52
43060.57,17.99,17.68,24.76,1495.75
43060.62,18.08,17.81,24.97,1496.17
43060.66,18.17,17.9,25.14,1496.56
43060.7,18.23,18.01,25.31,1496.86
43060.74,18.23,18.22,25.58,1497.11
43060.78,18.17,18.36,25.72,1497.08
43060.82,18.2,18.49,25.9,1497.32
43060.87,18.2,18.63,26.09,1497.49
43060.91,18.2,18.67,26.14,1497.53
43060.95,18.11,18.79,26.24,1497.4
43060.99,18.17,18.83,26.33,1497.63
43061.03,18.2,18.93,26.47,1497.84
43061.07,18.17,19.06,26.62,1497.89
43061.12,18.14,19.47,27.12,1498.27
43061.16,18.14,19.55,27.22,1498.36
43061.2,18.11,19.72,27.42,1498.47
43061.24,18.14,19.91,27.68,1498.78
43061.28,18.05,19.96,27.69,1498.57
43061.32,17.96,19.97,27.64,1498.3
43061.37,17.9,19.91,27.54,1498.06
43061.41,18.05,19.76,27.43,1498.33
43061.45,18.29,19.63,27.41,1498.91
43061.49,18.73,19.53,27.55,1500.14
43061.53,18.67,19.36,27.29,1499.77
43061.57,19.14,19.28,27.48,1501.1
43061.62,19.12,19.41,27.63,1501.16
43061.66,19.56,19.56,28.09,1502.64
43061.7,19.7,19.69,28.35,1503.23
43061.74,19.59,19.79,28.41,1503
43061.78,19.53,19.95,28.58,1503
43061.82,19.73,20.02,28.79,1503.68
43061.87,19.79,20.03,28.85,1503.87
43061.91,20,19.92,28.84,1504.35
43061.95,19.88,19.69,28.45,1503.74
43061.99,19.7,19.61,28.24,1503.13
43062.03,19.56,19.56,28.09,1502.64
43062.07,19.44,19.58,28.04,1502.31
43062.12,19.38,19.73,28.21,1502.32
43062.16,19.35,19.87,28.37,1502.39
43062.2,19.32,20.01,28.54,1502.46
43062.24,19.35,20.08,28.65,1502.63
43062.28,19.29,19.99,28.48,1502.34
43062.32,19.2,19.74,28.11,1501.8
43062.37,19.2,19.57,27.89,1501.61
43062.41,19.17,19.38,27.63,1501.31
43062.45,19.2,19.17,27.37,1501.15
43062.49,19.14,18.97,27.07,1500.74
43062.53,19.23,18.73,26.82,1500.73
43062.57,19.17,18.61,26.62,1500.42
43062.62,19.14,18.47,26.43,1500.18
43062.66,19.23,18.36,26.33,1500.31
43062.7,19.2,18.34,26.28,1500.19
43062.74,19.2,18.34,26.28,1500.19
43062.78,19.17,18.31,26.24,1500.08
43062.82,19.09,18.25,26.1,1499.74
43062.87,19.06,18.12,25.91,1499.5
43062.91,18.91,17.97,25.64,1498.89
43062.95,18.79,17.65,25.16,1498.16
43062.99,18.64,17.32,24.65,1497.34
43063.03,18.61,16.92,24.11,1496.79
43063.07,18.58,16.54,23.6,1496.26
43063.12,18.46,16.21,23.11,1495.52
43063.16,18.43,15.89,22.67,1495.05
43063.2,18.32,15.56,22.19,1494.31
43063.24,18.2,15.3,21.79,1493.64
43063.28,18.14,14.96,21.31,1493.06
43063.32,17.99,14.73,20.95,1492.34
43063.37,17.87,14.46,20.54,1491.65
43063.41,17.87,14.41,20.48,1491.6
43063.45,17.87,14.48,20.57,1491.68
43063.49,18.46,14.53,20.9,1493.58
43063.53,19.26,14.72,21.53,1496.24
43063.57,19.09,14.83,21.6,1495.83
43063.62,19.12,14.89,21.7,1495.99
43063.66,19.14,14.98,21.83,1496.18
43063.7,19.12,14.94,21.76,1496.05
43063.74,19.41,14.95,21.92,1496.95
43063.78,19.29,14.88,21.75,1496.51
43063.82,19.14,14.81,21.6,1495.99
43063.87,19.29,14.73,21.56,1496.34
43063.91,19.14,14.71,21.47,1495.88
43063.95,19.09,14.67,21.38,1495.64
43063.99,18.97,14.64,21.29,1495.25
43064.03,18.82,14.53,21.07,1494.68
43064.07,18.79,14.05,20.43,1494.04
43064.12,19.17,14.05,20.59,1495.2
43064.16,19.23,14.61,21.37,1496.03
43064.2,19.12,15.19,22.09,1496.34
43064.24,18.49,15.49,22.18,1494.78
43064.28,18.43,15.54,22.22,1494.65
43064.32,18.2,15.53,22.09,1493.91
43064.37,18.34,15.52,22.15,1494.36
43064.41,17.99,15.16,21.51,1492.83
43064.45,18.26,15.18,21.66,1493.69
43064.49,18.76,14.98,21.64,1495.01
43064.53,19.26,14.86,21.72,1496.4
43064.57,19.7,14.77,21.81,1497.62
43064.62,19.91,14.82,21.97,1498.29
43064.66,20.06,15.01,22.3,1498.94
43064.7,20.2,15.19,22.61,1499.58
43064.74,20,15.56,23.02,1499.39
43064.78,19.97,16.02,23.62,1499.83
43064.82,19.97,16.31,24.02,1500.16
43064.87,19.97,16.49,24.26,1500.37
43064.91,19.94,16.38,24.1,1500.16
43064.95,19.85,16.21,23.82,1499.7
43064.99,19.97,16.11,23.74,1499.93
43065.03,19.94,15.83,23.35,1499.53
43065.07,19.88,15.71,23.17,1499.22
43065.12,19.65,15.7,23.03,1498.51
43065.16,19.76,15.62,22.99,1498.77
43065.2,19.68,15.6,22.92,1498.49
43065.24,19.62,15.88,23.25,1498.62
43065.28,19.59,15.92,23.29,1498.58
43065.32,19.59,16,23.41,1498.68
43065.37,19.59,16.2,23.68,1498.91
43065.41,19,16.13,23.28,1497.05
43065.45,19.23,16.03,23.27,1497.65
43065.49,19.5,15.9,23.22,1498.29
43065.53,19.94,15.39,22.76,1499.03
43065.57,20.64,15.28,22.95,1500.97
43065.62,20.85,15.07,22.77,1501.33
43065.66,21.08,14.98,22.76,1501.9
43065.7,21.05,14.89,22.61,1501.72
43065.74,20.64,14.87,22.38,1500.5
43065.78,20.26,14.91,22.26,1499.43
43065.82,20.09,15.02,22.33,1499.05
43065.87,20.06,15.19,22.54,1499.15
43065.91,20.15,15.16,22.54,1499.37
43065.95,20.03,15.12,22.44,1498.99
43065.99,20,15.03,22.3,1498.8
43066.03,19.82,14.87,22,1498.09
43066.07,19.68,14.71,21.71,1497.47
43066.12,19.47,14.55,21.4,1496.66
43066.16,19.17,14.42,21.09,1495.63
43066.2,19.03,14.36,20.95,1495.12
43066.24,19.53,14.39,21.21,1496.66
43066.28,19.56,14.7,21.65,1497.11
43066.32,19.56,15.07,22.15,1497.53
43066.37,18.73,15.4,22.17,1495.4
43066.41,18.52,15.45,22.15,1494.83
43066.45,18.46,15.45,22.12,1494.64
43066.49,18.46,15.37,22.01,1494.55
43066.53,18.82,15.26,22.04,1495.51
43066.57,19.38,15.14,22.15,1497.08
43066.62,19.85,15.01,22.2,1498.34
43066.66,20.44,14.97,22.43,1500.02
43066.7,20.67,15.06,22.66,1500.8
43066.74,20.53,15.27,22.89,1500.62
43066.78,20.23,15.36,22.86,1499.86
43066.82,20.03,15.49,22.94,1499.41
43066.87,19.97,15.54,22.98,1499.29
43066.91,19.94,15.29,22.62,1498.91
43066.95,19.88,15.26,22.55,1498.7
43066.99,19.94,15.13,22.41,1498.73
43067.03,19.76,15.02,22.17,1498.08
43067.07,19.68,15.13,22.28,1497.95
43067.12,19.41,15.16,22.19,1497.18
43067.16,19.14,15.16,22.06,1496.38
43067.2,18.82,15.13,21.87,1495.37
43067.24,18.85,15.17,21.93,1495.5
43067.28,18.76,15.54,22.38,1495.65
43067.32,18.67,15.93,22.84,1495.83
43067.37,18.64,16.25,23.25,1496.11
43067.41,18.52,16.59,23.64,1496.14
43067.45,18.61,16.89,24.07,1496.75
43067.49,18.76,17.07,24.39,1497.41
43067.53,19.23,17.12,24.71,1498.9
43067.57,19.85,17.24,25.2,1500.87
43067.62,20.06,17.02,25.02,1501.23
43067.66,20.47,16.84,25,1502.23
43067.7,20.82,17.35,25.88,1503.82
