Date & Time,Temp(?C),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
43074.08333,20.74,20.19,29.65,1506.78
43074.125,20.68,20.05,29.43,1506.46
43074.16667,20.62,18.03,26.68,1504.01
43074.20833,20.12,11.36,17.29,1494.99
43074.25,20,9.39,14.47,1492.4
43074.29167,19.88,8.13,12.64,1490.61
43074.33333,19.77,7.17,11.22,1489.16
43074.375,19.71,6.69,10.5,1488.43
43074.41667,19.79,6.25,9.88,1488.2
43074.45833,20.74,3.54,5.93,1488.01
43074.5,21.3,0.01,0,1485.73
43074.54167,21.09,8.54,13.57,1494.7
43074.58333,21.01,12.72,19.56,1499.14
43074.625,21.48,15.27,23.35,1503.35
43074.66667,21.54,15.39,23.55,1503.65
43074.70833,21.62,15.18,23.3,1503.67
43074.75,21.56,12.21,19.06,1500.18
43074.79167,21.59,7.24,11.78,1494.71
43074.83333,21.59,4.23,7.14,1491.33
43074.875,21.51,14.33,22.05,1502.39
43074.91667,21.51,14.85,22.77,1502.96
43074.95833,21.54,14.91,22.87,1503.11
43075,21.33,16.22,24.6,1504
43075.04167,21.39,18.3,27.49,1506.5
43075.08333,21.45,19.56,29.24,1508.07
43075.125,21.45,19.61,29.32,1508.13
43075.16667,21.42,18.94,28.38,1507.3
43075.20833,21.04,13.87,21.18,1500.51
43075.25,20.74,10.49,16.29,1495.85
43075.29167,20.65,8.94,14.02,1493.84
43075.33333,20.59,7.87,12.45,1492.45
43075.375,20.53,7.07,11.26,1491.38
43075.41667,20.62,7.06,11.27,1491.63
43075.45833,20.92,7.18,11.51,1492.64
43075.5,21.59,1.83,3.26,1488.65
43075.54167,21.98,0.01,0,1487.75
43075.58333,22.09,5.82,9.72,1494.57
43075.625,22.21,11.7,18.58,1501.45
43075.66667,22.24,13.99,21.9,1504.07
43075.70833,22.27,14.51,22.66,1504.74
43075.75,22.24,12.44,19.66,1502.35
43075.79167,22.24,11.53,18.34,1501.34
43075.83333,22.09,5.17,8.71,1493.85
43075.875,21.8,3.43,5.89,1491.04
43075.91667,21.45,3.72,6.31,1490.33
43075.95833,20.83,3.41,5.74,1488.14
43076,20.86,4.54,7.51,1489.49
43076.04167,20.5,7.17,11.4,1491.4
43076.08333,20.65,9.54,14.89,1494.52
43076.125,20.56,11.87,18.18,1496.89
43076.16667,20.39,13.37,20.2,1498.06
43076.20833,20.21,11.68,17.78,1495.62
43076.25,19.56,6.61,10.36,1487.89
43076.29167,19.23,4.51,7.2,1484.47
43076.33333,18.93,3.76,6.04,1482.68
43076.375,18.58,3.84,6.1,1481.64
43076.41667,18.34,4.05,6.39,1481.12
43076.45833,18.16,4.11,6.45,1480.61
43076.5,17.98,4.09,6.39,1480
43076.54167,18.84,0.01,0,1478.1
43076.58333,19.11,0.01,0,1478.95
43076.625,18.84,0.01,0,1478.1
43076.66667,18.61,1.96,3.25,1479.57
43076.70833,18.31,4.4,6.89,1481.42
43076.75,18.37,6.31,9.65,1483.81
43076.79167,18.43,6.98,10.62,1484.78
43076.83333,18.49,8.18,12.33,1486.35
43076.875,18.58,9.04,13.54,1487.61
43076.91667,18.1,1.99,3.26,1477.97
43076.95833,17.71,0.01,0,1474.4
43077,17.5,2.14,3.44,1476.18
43077.04167,17.22,3.68,5.69,1477.08
43077.08333,17.01,4.63,7.03,1477.49
43077.125,16.92,7.59,11.1,1480.64
43077.16667,17.38,10.5,15.13,1485.49
43077.20833,17.04,11.42,16.23,1485.5
43077.25,17.07,12.19,17.25,1486.5
43077.29167,16.77,10.02,14.3,1482.98
43077.33333,16.41,6.51,9.51,1477.67
43077.375,16.13,5.02,7.42,1475
43077.41667,15.95,4.1,6.11,1473.3
43077.45833,15.83,4.64,6.84,1473.52
43077.5,15.71,4.32,6.38,1472.72
43077.54167,15.55,3.55,5.3,1471.3
43077.58333,16.29,3.19,4.87,1473.37
43077.625,17.1,7.84,11.49,1481.53
43077.66667,16.41,10.71,15.08,1482.59
43077.70833,16.35,11.69,16.33,1483.54
43077.75,16.26,12.23,16.98,1483.87
43077.79167,16.26,12.16,16.89,1483.79
43077.83333,16.19,13.09,18.06,1484.69
43077.875,16.26,11.96,16.64,1483.56
43077.91667,15.83,2.71,4.14,1471.25
43077.95833,16.26,11.82,16.46,1483.4
43078,16.22,12.75,17.63,1484.38
43078.04167,16.1,11.46,15.94,1482.47
43078.08333,15.92,10.62,14.8,1480.88
43078.125,15.95,11.43,15.84,1481.93
43078.16667,16.16,14.34,19.62,1486.06
43078.20833,15.83,13.8,18.79,1484.31
43078.25,15.64,14.33,19.37,1484.33
43078.29167,15.64,14.46,19.53,1484.48
43078.33333,15.52,14.4,19.4,1484.01
43078.375,15.49,14.03,18.93,1483.46
43078.41667,15.55,14.8,19.91,1484.58
43078.45833,15.58,14.71,19.81,1484.57
43078.5,13.66,4.6,6.45,1465.92
43078.54167,14.44,7.01,9.73,1471.55
43078.58333,13.76,4.55,6.4,1466.19
43078.625,15.83,0.01,0,1468.07
43078.66667,16.47,0.01,0,1470.26
43078.70833,16.35,0.01,0,1469.85
43078.75,16.07,0.01,0,1468.91
43078.79167,15.8,0.01,0,1467.96
43078.83333,14.1,0.01,0,1461.98
43078.875,14.5,3.36,4.9,1467.42
43078.91667,14.16,2.52,3.72,1465.22
43078.95833,14.66,9.22,12.61,1474.94
43079,14.75,9.7,13.24,1475.83
43079.04167,14.63,10.31,13.97,1476.13
43079.08333,14.47,10.26,13.86,1475.53
43079.125,14.16,10.28,13.78,1474.48
43079.16667,13.44,9.08,12.07,1470.51
43079.20833,13.44,7.48,10.09,1468.58
43079.25,12.46,8.83,11.49,1466.68
43079.29167,11.37,8.72,11.05,1462.51
43079.33333,11.86,9.52,12.14,1465.29
43079.375,12.65,9.82,12.74,1468.57
43079.41667,13.38,10.73,14.07,1472.27
43079.45833,13.51,11.14,14.61,1473.21
43079.5,13.79,11.81,15.52,1475
43079.54167,13.91,11.41,15.09,1474.97
43079.58333,14.19,11.18,14.9,1475.66
43079.625,15.12,8.2,11.43,1475.32
43079.66667,16.07,3.51,5.3,1473.02
43079.70833,15.83,7.08,10.14,1476.4
43079.75,14.94,8.73,12.07,1475.31
43079.79167,13.88,11.7,15.43,1475.2
43079.83333,13.35,12.49,16.18,1474.28
43079.875,13.38,12.57,16.28,1474.49
43079.91667,13.32,12.72,16.43,1474.44
43079.95833,13.19,13.53,17.34,1474.97
43080,13.16,14.03,17.91,1475.46
43080.04167,13.03,14.24,18.11,1475.27
43080.08333,12.91,14.31,18.14,1474.91
43080.125,12.94,14.37,18.22,1475.1
43080.16667,12.97,14.39,18.25,1475.22
43080.20833,12.85,14.34,18.14,1474.72
43080.25,12.91,14.34,18.17,1474.94
43080.29167,12.91,14.34,18.17,1474.94
43080.33333,12.88,14.28,18.08,1474.76
43080.375,12.91,14.24,18.06,1474.83
43080.41667,13.29,15.08,19.21,1477.18
43080.45833,13.51,15.96,20.33,1479
43080.5,13.82,16.07,20.62,1480.22
43080.54167,14.26,16.2,20.99,1481.88
43080.58333,14.32,16.11,20.91,1481.98
43080.625,14.72,16.2,21.21,1483.45
43080.66667,15,15.56,20.58,1483.63
43080.70833,15,15.62,20.66,1483.71
43080.75,14.94,16.17,21.29,1484.15
43080.79167,14.85,17.29,22.58,1485.17
43080.83333,14.54,18.04,23.3,1485.01
43080.875,14.35,18.13,23.31,1484.5
43080.91667,14.35,17.88,23.02,1484.2
43080.95833,14.38,17.67,22.79,1484.05
43081,14.66,15.31,20.12,1482.19
43081.04167,14.69,15.51,20.37,1482.53
43081.08333,14.69,15.27,20.08,1482.24
43081.125,14.81,15.7,20.66,1483.18
43081.16667,14.78,14.45,19.13,1481.58
43081.20833,14.85,15.17,20.04,1482.65
43081.25,14.69,14.03,18.58,1480.77
43081.29167,14.72,14.94,19.69,1481.95
43081.33333,14.75,15.42,20.29,1482.63
43081.375,14.78,15.32,20.18,1482.61
43081.41667,14.69,15.6,20.48,1482.64
43081.45833,14.69,15.42,20.26,1482.42
43081.5,14.44,13.65,18.02,1479.48
43081.54167,15.15,15.19,20.21,1483.71
43081.58333,15.4,15.64,20.87,1485.07
43081.625,15.18,10.27,14.1,1477.98
43081.66667,15.49,12.73,17.31,1481.93
43081.70833,15.25,9.64,13.32,1477.45
43081.75,15.61,12.75,17.39,1482.36
43081.79167,15.43,10.32,14.24,1478.87
43081.83333,15.18,10.09,13.87,1477.77
43081.875,14.94,10.45,14.25,1477.36
43081.91667,14.91,10.63,14.47,1477.47
43081.95833,15.21,11.78,16.02,1479.88
43082,15.18,13.1,17.65,1481.34
43082.04167,15.21,13.29,17.89,1481.66
43082.08333,15.21,13.37,18,1481.76
43082.125,15.28,13.35,18,1481.94
43082.16667,14.66,8.92,12.23,1474.58
43082.20833,13.54,8.4,11.26,1470.03
43082.25,15.12,14.24,19.03,1482.48
43082.29167,14.35,11.6,15.47,1476.7
43082.33333,13.69,10.48,13.87,1473.07
43082.375,13.48,9.58,12.7,1471.23
43082.41667,13.88,10.51,13.98,1473.78
43082.45833,13.79,10.15,13.5,1473.02
43082.5,14.07,10.96,14.59,1474.97
43082.54167,14.19,10.86,14.51,1475.28
43082.58333,14.29,10.39,13.96,1475.04
43082.625,14.5,11,14.79,1476.53
43082.66667,14.69,10.88,14.71,1477.02
43082.70833,14.72,10.8,14.61,1477.03
43082.75,14.69,9.63,13.14,1475.54
43082.79167,14.85,6.04,8.55,1471.8
43082.83333,14.19,9.28,12.55,1473.39
43082.875,13.82,12.39,16.23,1475.8
43082.91667,13.73,13.86,17.95,1477.24
43082.95833,13.63,14.52,18.7,1477.71
43083,13.66,14.48,18.67,1477.77
43083.04167,13.79,13.41,17.45,1476.93
43083.08333,13.73,10.87,14.36,1473.66
43083.125,13.73,9.05,12.12,1471.48
43083.16667,13.73,7.64,10.36,1469.78
43083.20833,13.51,7.05,9.57,1468.3
43083.25,13.35,6.87,9.3,1467.51
43083.29167,13.35,7.01,9.48,1467.69
43083.33333,13.54,7.4,10.02,1468.83
43083.375,13.91,10.87,14.42,1474.31
43083.41667,13.91,10.72,14.24,1474.14
43083.45833,13.79,10.92,14.44,1473.93
43083.5,13.88,11.27,14.9,1474.69
43083.54167,13.85,12.12,15.92,1475.6
43083.58333,13.98,11.69,15.44,1475.51
43083.625,14.19,10.7,14.31,1475.09
43083.66667,14.26,11.5,15.31,1476.26
43083.70833,14.26,11.92,15.84,1476.77
43083.75,14.23,12.11,16.06,1476.89
43083.79167,14.19,12.58,16.61,1477.34
43083.83333,14.16,12.87,16.96,1477.58
43083.875,14.16,13.58,17.81,1478.42
43083.91667,14.13,15.15,19.68,1480.19
43083.95833,13.98,17.87,22.8,1482.91
43084,13.85,18.6,23.58,1483.35
43084.04167,13.94,18.21,23.18,1483.21
43084.08333,14.01,18.1,23.08,1483.29
43084.125,14.35,10.01,13.5,1474.81
43084.16667,14.26,8.62,11.73,1472.82
43084.20833,14.16,7.64,10.47,1471.32
43084.25,14.04,6.91,9.51,1470.01
43084.29167,14.01,6.72,9.26,1469.68
43084.33333,14.26,10.68,14.31,1475.29
43084.375,14.35,14.87,19.44,1480.6
43084.41667,14.35,15.41,20.09,1481.25
43084.45833,14.41,16.97,21.97,1483.32
43084.5,14.41,17.94,23.12,1484.47
43084.54167,14.47,18.07,23.31,1484.84
43084.58333,14.63,17.75,23.01,1484.98
43084.625,14.72,16.61,21.71,1483.94
43084.66667,14.97,16.4,21.57,1484.52
43084.70833,14.97,17.04,22.35,1485.29
43084.75,14.85,17.85,23.24,1485.82
43084.79167,14.81,17.58,22.91,1485.4
43084.83333,14.85,17.1,22.36,1484.94
43084.875,14.85,17.29,22.58,1485.17
43084.91667,14.72,18.28,23.69,1485.93
43084.95833,14.69,18.64,24.11,1486.26
43085,14.6,19.15,24.64,1486.54
43085.04167,14.66,19.25,24.8,1486.88
43085.08333,14.69,18.96,24.48,1486.63
43085.125,15.12,12.31,16.64,1480.19
43085.16667,15.34,8.8,12.27,1476.76
43085.20833,15.34,7.17,10.15,1474.84
43085.25,15.18,6.14,8.75,1473.09
43085.29167,15,5.85,8.34,1472.12
43085.33333,14.85,5.79,8.23,1471.51
43085.375,15.18,2.33,3.53,1468.58
43085.41667,15.58,7.03,10.02,1475.51
43085.45833,15.31,13.75,18.51,1482.52
43085.5,14.78,18,23.39,1485.8
43085.54167,14.85,18.61,24.15,1486.73
43085.58333,15,18.94,24.63,1487.63
43085.625,15,19.07,24.79,1487.8
43085.66667,15.03,19.29,25.07,1488.16
43085.70833,15.06,19.47,25.29,1488.47
43085.75,15.09,19.45,25.29,1488.55
43085.79167,15.06,19.56,25.41,1488.58
43085.83333,15.03,19.44,25.24,1488.33
43085.875,15.03,19.29,25.07,1488.16
43085.91667,15.03,19.58,25.41,1488.5
43085.95833,14.91,19.4,25.13,1487.88
43086,14.63,19.9,25.54,1487.54
43086.04167,14.54,19.85,25.43,1487.17
43086.08333,14.66,19.59,25.19,1487.27
43086.125,14.78,16.34,21.41,1483.83
43086.16667,14.75,13.01,17.36,1479.76
43086.20833,14.57,11.24,15.11,1477.03
43086.25,14.38,9.87,13.34,1474.74
43086.29167,14.29,8.89,12.08,1473.25
43086.33333,14.19,8.46,11.52,1472.42
43086.375,14.47,9.12,12.43,1474.18
43086.41667,14.91,8.1,11.25,1474.46
43086.45833,15.18,14.56,19.45,1483.06
43086.5,15.28,16.9,22.34,1486.14
43086.54167,15.49,18.64,24.55,1488.91
43086.58333,15.55,19.11,25.16,1489.67
43086.625,15.64,19.07,25.15,1489.92
43086.66667,15.74,17.99,23.91,1488.95
43086.70833,15.77,17.98,23.91,1489.03
43086.75,15.77,18.32,24.33,1489.44
43086.79167,15.8,18.18,24.17,1489.37
43086.83333,15.74,18.52,24.54,1489.57
43086.875,15.77,18.32,24.33,1489.44
43086.91667,15.83,18.47,24.54,1489.81
43086.95833,15.86,18.82,24.98,1490.32
43087,15.92,19.45,25.78,1491.26
43087.04167,15.74,20.05,26.39,1491.38
43087.08333,15.74,20,26.33,1491.32
43087.125,15.86,17.6,23.5,1488.89
43087.16667,15.95,12.92,17.74,1483.68
43087.20833,16.07,10.21,14.33,1480.9
43087.25,16.1,8.92,12.65,1479.48
43087.29167,16.07,8.08,11.53,1478.39
43087.33333,16.04,7.63,10.93,1477.77
43087.375,16.19,7.42,10.69,1478.03
43087.41667,16.38,6.89,10.02,1478.01
43087.45833,16.29,11.06,15.49,1482.6
43087.5,16.47,11.95,16.7,1484.24
43087.54167,16.44,14.27,19.65,1486.86
43087.58333,16.35,16.18,21.99,1488.8
43087.625,16.38,16.41,22.3,1489.17
43087.66667,16.53,15.93,21.77,1489.1
43087.70833,16.47,16.44,22.39,1489.51
43087.75,16.41,16.73,22.71,1489.64
43087.79167,16.41,16.76,22.76,1489.69
43087.83333,16.44,16.79,22.8,1489.81
43087.875,16.44,16.86,22.9,1489.9
43087.91667,16.56,16.62,22.66,1490.01
43087.95833,16.41,17.27,23.38,1490.28
43088,16.41,17.47,23.63,1490.51
43088.04167,16.35,17.54,23.68,1490.4
43088.08333,16.38,17.56,23.73,1490.53
43088.125,16.59,16.76,22.85,1490.27
43088.16667,16.68,16.31,22.34,1490.04
43088.20833,17.47,8.04,11.85,1482.93
43088.25,17.62,6.75,10.11,1481.92
43088.29167,17.71,6.08,9.19,1481.43
43088.33333,17.77,5.84,8.86,1481.35
43088.375,17.86,5.74,8.74,1481.52
43088.41667,18.13,4.31,6.74,1480.74
43088.45833,18.37,0.01,0,1476.56
43088.5,17.83,8.43,12.48,1484.54
43088.54167,17.74,10.37,15.09,1486.51
43088.58333,17.95,12.27,17.69,1489.36
43088.625,18.01,12.84,18.47,1490.21
43088.66667,18.01,12.73,18.33,1490.08
43088.70833,18.01,13.75,19.67,1491.26
43088.75,17.95,14.57,20.72,1492.02
43088.79167,17.86,14.84,21.03,1492.06
43088.83333,17.8,15.54,21.9,1492.67
43088.875,17.89,15.64,22.08,1493.07
43088.91667,17.83,15.46,21.82,1492.68
43088.95833,17.71,16.06,22.53,1492.99
43089,17.56,16.49,23,1493.02
43089.04167,17.16,17.28,23.8,1492.71
43089.08333,17.19,17.56,24.16,1493.13
43089.125,17.22,17.46,24.06,1493.11
43089.16667,17.38,15.48,21.62,1491.28
43089.20833,17.77,12.85,18.39,1489.47
43089.25,18.07,10.29,15.09,1487.45
43089.29167,18.31,8.31,12.45,1485.93
43089.33333,18.49,7.11,10.82,1485.12
43089.375,18.58,6.66,10.21,1484.88
43089.41667,18.72,6.6,10.16,1485.28
43089.45833,18.81,1.69,2.84,1479.93
43089.5,18.9,2.14,3.56,1480.74
43089.54167,18.75,7.1,10.87,1485.95
43089.58333,18.49,11.32,16.64,1489.96
43089.625,18.93,13.5,19.75,1493.85
43089.66667,18.96,13.62,19.92,1494.07
43089.70833,18.9,11.55,17.09,1491.51
43089.75,19.02,10.86,16.19,1491.09
43089.79167,18.96,11.29,16.76,1491.4
43089.83333,19.23,10.03,15.12,1490.78
43089.875,19.14,10.43,15.65,1490.97
43089.91667,19.29,9.2,13.99,1490.02
43089.95833,19.29,8.14,12.48,1488.81
43090,19.2,9.8,14.8,1490.44
43090.04167,18.9,13.16,19.28,1493.37
43090.08333,18.87,15.55,22.44,1496.01
43090.125,18.78,16.12,23.15,1496.39
43090.16667,18.87,15.18,21.96,1495.58
43090.20833,18.96,11.65,17.26,1491.82
43090.25,19.11,7.68,11.79,1487.73
43090.29167,19.26,5.15,8.16,1485.3
43090.33333,19.35,4.48,7.18,1484.81
43090.375,19.47,4.37,7.04,1485.06
43090.41667,19.65,4.32,6.98,1485.55
43090.45833,20.33,3.69,6.12,1486.93
43090.5,20.27,1.7,2.94,1484.49
43090.54167,19.97,7.74,12.1,1490.44
43090.58333,20.45,6.73,10.74,1490.73
43090.625,20.42,8.03,12.63,1492.1
43090.66667,20.24,9.81,15.14,1493.59
43090.70833,20.27,9.73,15.04,1493.58
43090.75,20.18,9.92,15.28,1493.54
43090.79167,20.18,10.55,16.17,1494.25
43090.83333,20.12,11.13,16.98,1494.74
43090.875,20,11.86,17.94,1495.2
43090.91667,19.94,12.06,18.2,1495.25
43090.95833,20.03,11.46,17.39,1494.83
43091,19.79,12.33,18.52,1495.12
43091.04167,19.5,12.99,19.3,1494.98
43091.08333,19.35,14.11,20.76,1495.81
43091.125,19.23,14.98,21.86,1496.44
43091.16667,19.2,15.28,22.25,1496.7
43091.20833,19.29,14.4,21.11,1495.95
43091.25,19.26,9.28,14.09,1490.02
43091.29167,19.29,6.71,10.44,1487.17
43091.33333,19.26,5.48,8.65,1485.68
43091.41667,19.26,4.92,7.81,1485.03
43091.45833,19.62,4.9,7.85,1486.12
43091.5,20.18,3.17,5.3,1485.89
43091.54167,20.03,7.03,11.08,1489.81
43091.58333,20.33,9.13,14.2,1493.09
43091.625,20.65,11.67,17.93,1496.92
43091.66667,20.53,13.27,20.13,1498.38
43091.70833,20.68,14.02,21.23,1499.66
43091.75,20.62,13.9,21.03,1499.34
43091.79167,20.56,14.48,21.82,1499.83
43091.83333,20.62,15.08,22.66,1500.68
43091.875,20.53,15.11,22.67,1500.46
43091.91667,20.53,15.28,22.9,1500.65
43091.95833,20.5,15.29,22.9,1500.58
43092,20.48,15.2,22.76,1500.39
43092.04167,20.39,15.06,22.53,1499.97
43092.08333,19.77,15.65,23.02,1498.8
43092.125,19.5,16.54,24.08,1499.03
43092.16667,19.32,17.79,25.64,1499.92
43092.20833,19.32,17.66,25.46,1499.77
43092.25,19.38,17.46,25.23,1499.72
43092.29167,19.35,17.82,25.7,1500.05
43092.33333,19.5,7.15,11.13,1488.32
43092.375,19.41,6.05,9.51,1486.79
43092.41667,19.32,5.39,8.52,1485.75
43092.45833,19.35,5.02,7.99,1485.43
43092.5,19.79,5.82,9.24,1487.71
43092.54167,19.82,10.37,15.8,1492.98
43092.58333,20.12,10.4,15.95,1493.91
43092.625,20.27,11.82,17.99,1495.95
43092.66667,20.39,13.4,20.24,1498.09
43092.70833,20.39,14.7,22.04,1499.57
43092.75,20.42,14.89,22.3,1499.86
43092.79167,20.45,13,19.71,1497.81
43092.83333,20.45,12.01,18.33,1496.69
43092.875,20.42,12.25,18.65,1496.88
43092.91667,20.39,11.77,17.96,1496.24
43092.95833,20.36,11.4,17.44,1495.74
43093,20.36,8.12,12.75,1492.03
43093.04167,20.33,8.58,13.41,1492.47
43093.08333,20.21,12.44,18.84,1496.48
43093.125,20.15,15.39,22.87,1499.65
43093.16667,20.09,15.99,23.65,1500.16
43093.20833,20,17.27,25.32,1501.35
43093.25,20.06,16.15,23.85,1500.25
43093.29167,20.06,16.54,24.38,1500.7
43093.33333,20.06,16.79,24.7,1500.97
43093.375,20.03,15.44,22.87,1499.35
43093.41667,20.03,4.24,6.91,1486.64
43093.45833,20.15,4.12,6.75,1486.87
43093.5,20.45,4.13,6.82,1487.79
43093.54167,20.86,3.64,6.11,1488.48
43093.58333,21.06,3.32,5.63,1488.74
43093.625,21.21,5.98,9.78,1492.17
43093.66667,21.15,7.76,12.44,1493.99
43093.70833,21.21,11.2,17.47,1498.03
43093.75,21.18,13.32,20.48,1500.32
43093.79167,21.21,13.34,20.51,1500.43
43093.83333,21.04,15.26,23.12,1502.08
43093.875,21.01,16.16,24.34,1503
43093.91667,21.01,16.55,24.89,1503.45
43093.95833,20.92,15.85,23.87,1502.4
43094,20.98,16.53,24.83,1503.33
43094.04167,20.71,14.1,21.35,1499.83
43094.08333,20.62,13.4,20.34,1498.79
43094.125,20.62,14.07,21.27,1499.54
43094.16667,20.27,12.84,19.41,1497.11
43094.20833,20.24,13.86,20.81,1498.17
43094.25,20.21,14.46,21.62,1498.76
43094.29167,20.3,15.37,22.91,1500.06
43094.33333,20.36,16.23,24.1,1501.2
43094.375,19.44,8.29,12.73,1489.43
43094.41667,19.32,7.4,11.44,1488.06
43094.45833,19.17,6.43,10.01,1486.48
43094.5,19.29,5.97,9.36,1486.33
43094.54167,19.82,6.61,10.41,1488.7
43094.58333,20.33,6.48,10.34,1490.09
43094.625,20.42,6.63,10.58,1490.52
43094.66667,20.21,7.83,12.3,1491.26
43094.70833,19.88,10.19,15.56,1492.95
43094.75,19.44,11.61,17.38,1493.22
43094.79167,19.38,11.87,17.72,1493.34
43094.83333,19.32,11.98,17.85,1493.29
43094.875,19.29,12.11,18.01,1493.34
43094.91667,19.35,11.47,17.16,1492.79
43094.95833,19.26,12.74,18.86,1493.97
43095,18.37,5.93,9.11,1483.37
43095.04167,18.93,12.06,17.81,1492.19
43095.08333,17.86,9.3,13.68,1485.65
43095.125,17.89,10.12,14.8,1486.69
43095.16667,17.89,8.99,13.26,1485.38
43095.20833,17.53,13.56,19.22,1489.53
43095.25,17.62,14.55,20.54,1490.96
43095.29167,17.44,15.07,21.13,1491
43095.33333,17.47,15.31,21.45,1491.37
43095.375,17.13,14.82,20.67,1489.75
43095.41667,16.89,14.68,20.38,1488.81
43095.45833,16.74,13.69,19.05,1487.17
43095.5,16.8,13.13,18.35,1486.71
43095.54167,16.89,12.79,17.96,1486.61
43095.58333,16.95,11.58,16.4,1485.39
43095.625,16.95,11.49,16.3,1485.29
43095.66667,17.01,11.44,16.25,1485.43
43095.70833,16.77,11.34,16.03,1484.52
43095.75,17.13,12.39,17.53,1486.92
43095.79167,16.8,12.64,17.72,1486.13
43095.83333,16.8,12.7,17.8,1486.21
43095.875,16.68,13.52,18.8,1486.77
43095.91667,16.8,13.31,18.59,1486.92
43095.95833,16.83,13.44,18.77,1487.17
43096,16.8,13.87,19.3,1487.57
43096.04167,16.92,13.9,19.4,1488
43096.08333,16.86,7.87,11.46,1480.76
43096.125,16.95,10.51,15,1484.14
43096.16667,16.86,11.64,16.45,1485.16
43096.20833,16.74,10.82,15.34,1483.81
43096.25,16.71,12.69,17.75,1485.9
43096.29167,16.47,13.5,18.69,1486.06
43096.33333,16.41,13.96,19.25,1486.41
43096.375,16.38,14.65,20.1,1487.11
43096.41667,16.29,15.19,20.73,1487.44
43096.45833,16.35,15.44,21.08,1487.94
43096.5,16.53,15.18,20.84,1488.22
43096.54167,16.74,15.38,21.19,1489.14
43096.58333,16.89,15.51,21.43,1489.78
43096.625,17.01,15.02,20.86,1489.59
43096.66667,17.04,15.38,21.34,1490.11
43096.70833,17.13,15.19,21.14,1490.18
43096.75,17.1,16.35,22.6,1491.43
43096.79167,16.92,18.29,24.93,1493.12
43096.83333,16.83,18.75,25.45,1493.37
43096.875,16.8,18.81,25.51,1493.34
43096.91667,16.8,18.86,25.56,1493.4
43096.95833,16.86,18.55,25.22,1493.23
43097,16.83,18.84,25.56,1493.47
43097.04167,16.8,13.52,18.86,1487.17
43097.08333,16.35,9.22,13.12,1480.65
43097.125,16.16,8.42,12.01,1479.1
43097.16667,16.01,7.8,11.15,1477.86
43097.20833,16.1,7.79,11.16,1478.16
43097.25,16.01,10.97,15.28,1481.59
43097.29167,16.56,10.4,14.73,1482.73
43097.33333,16.44,14.43,19.85,1487.05
43097.375,16.19,15.25,20.77,1487.22
43097.41667,16.19,15.5,21.09,1487.52
43097.45833,16.13,15.31,20.81,1487.09
43097.5,15.77,14.83,20.05,1485.32
43097.54167,15.92,10.62,14.8,1480.88
43097.58333,15.83,9.89,13.82,1479.7
43097.625,15.74,9.2,12.91,1478.59
43097.66667,15.71,9.02,12.66,1478.27
43097.70833,15.64,9.65,13.46,1478.81
43097.75,16.1,9.75,13.74,1480.46
43097.79167,16.07,9.73,13.69,1480.33
43097.83333,16.04,14.23,19.42,1485.52
43097.875,15.71,15.55,20.9,1485.97
43097.91667,15.74,16.44,22.02,1487.12
43097.95833,15.61,16.71,22.28,1487.04
43098,15.71,17.2,22.92,1487.91
43098.04167,15.58,16.99,22.6,1487.26
43098.08333,15.68,17.33,23.07,1487.97
43098.125,15.77,17.61,23.45,1488.59
43098.16667,14.66,13.33,17.72,1479.83
43098.20833,14.38,8.74,11.93,1473.4
43098.25,14.41,8.62,11.78,1473.37
43098.29167,15.34,10.55,14.51,1478.83
43098.33333,15.74,8.49,11.98,1477.75
43098.375,15.68,12.91,17.61,1482.76
43098.41667,15.12,15.99,21.16,1484.55
43098.45833,15.03,15.1,20.03,1483.19
43098.5,14.97,14.89,19.76,1482.74
43098.54167,15.21,15.56,20.69,1484.36
43098.58333,15.25,15.16,20.21,1483.98
43098.625,15.34,15.39,20.53,1484.56
43098.66667,15.55,15.46,20.72,1485.35
43098.70833,15.74,15.41,20.75,1485.91
43098.75,15.55,17.43,23.12,1487.68
43098.79167,15.25,15.81,21,1484.75
43098.83333,15.58,15.6,20.91,1485.62
43098.875,15.4,16.31,21.68,1485.85
43098.91667,15.37,16.79,22.25,1486.31
43098.95833,15.34,16.69,22.12,1486.1
43099,15.31,16.92,22.38,1486.27
43099.04167,15.34,16.73,22.16,1486.14
43099.08333,15.34,16.84,22.29,1486.27
43099.125,15.4,16.38,21.77,1485.93
43099.16667,14.23,16.39,21.19,1481.99
43099.20833,13.79,15.96,20.47,1479.98
43099.25,13.29,14.79,18.86,1476.82
43099.29167,12.88,14.33,18.14,1474.82
43099.33333,14.75,11.86,15.95,1478.4
43099.375,15.25,13.14,17.73,1481.6
43099.41667,15.18,12.49,16.89,1480.61
43099.45833,15.18,12.09,16.39,1480.14
43099.5,15.06,12.11,16.38,1479.75
43099.54167,15.15,12.21,16.53,1480.17
43099.58333,15.28,12.36,16.77,1480.77
43099.625,15.4,13.42,18.13,1482.44
43099.66667,15.4,13.58,18.33,1482.62
43099.70833,15.43,13.83,18.65,1483.02
43099.75,15.52,14.06,18.99,1483.61
43099.79167,15.52,14.19,19.14,1483.76
43099.83333,15.46,13.99,18.86,1483.31
43099.875,15.31,13.87,18.66,1482.66
43099.91667,15.25,13.73,18.45,1482.29
43099.95833,15.06,13.63,18.25,1481.55
