Date & Time,Temp(?C),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
43096.45833,16.28,18.66,25.02,1491.49
43096.5,16.46,18.49,24.91,1491.87
43096.54167,17.06,15.8,21.88,1490.65
43096.58333,18.22,8.14,12.19,1485.46
43096.625,17.03,15.75,21.8,1490.5
43096.66667,16.79,18.7,25.37,1493.17
43096.70833,16.73,19.39,26.18,1493.79
43096.75,16.7,19.83,26.7,1494.2
43096.79167,16.55,20.54,27.48,1494.56
43096.83333,16.52,21.23,28.29,1495.27
43096.875,16.52,21.28,28.36,1495.33
43096.91667,16.49,21.35,28.42,1495.32
43096.95833,16.64,19.39,26.13,1493.51
43097,16.64,19.76,26.59,1493.94
43097.04167,16.88,17.53,23.96,1492.09
43097.08333,17.48,8.91,13.04,1483.98
43097.125,17.54,5.03,7.68,1479.67
43097.16667,17.3,3.68,5.7,1477.32
43097.20833,17.09,2.48,3.91,1475.22
43097.25,16.82,13.53,18.87,1487.23
43097.29167,16.73,17.68,24.06,1491.79
43097.33333,16.61,20.02,26.88,1494.14
43097.375,16.55,20.39,27.3,1494.38
43097.41667,16.22,18.56,24.87,1491.18
43097.45833,16.25,13.99,19.21,1485.9
43097.5,16.4,15.8,21.55,1488.52
43097.54167,17,10.44,14.93,1484.21
43097.58333,17.15,12.22,17.32,1486.76
43097.625,17.51,6.13,9.23,1480.85
43097.66667,17.48,3.92,6.07,1478.18
43097.70833,17,12.44,17.55,1486.55
43097.75,16.37,14.5,19.91,1486.9
43097.79167,16.31,17.8,23.98,1490.58
43097.83333,16.19,18.41,24.67,1490.91
43097.875,16.13,18.86,25.18,1491.24
43097.91667,16.06,19.79,26.27,1492.13
43097.95833,16.06,19.97,26.5,1492.35
43098,15.94,19.22,25.51,1491.07
43098.04167,16.09,17.48,23.48,1489.52
43098.08333,16.31,15.81,21.52,1488.24
43098.125,16.61,9.22,13.19,1481.51
43098.16667,16.52,3.93,5.95,1475.01
43098.20833,16.67,0.71,1.19,1471.76
43098.25,16.49,0.01,0,1470.32
43098.29167,15.88,14.41,19.58,1485.21
43098.33333,15.43,15.7,20.95,1485.22
43098.375,15.49,18.56,24.45,1488.8
43098.41667,15.37,19.93,26.02,1490.02
43098.45833,15.46,20.95,27.29,1491.53
43098.5,15.43,21.33,27.71,1491.87
43098.54167,15.4,21.14,27.47,1491.55
43098.58333,15.67,21.66,28.27,1493.06
43098.625,15.64,21.41,27.95,1492.67
43098.66667,15.82,20.11,26.51,1491.72
43098.70833,16.03,20.88,27.56,1493.31
43098.75,15.97,21.43,28.19,1493.77
43098.79167,15.15,21.12,27.3,1490.73
43098.83333,15.21,21.4,27.66,1491.26
43098.875,15.18,21.79,28.1,1491.62
43098.91667,15.15,22.19,28.55,1492
43098.95833,15.12,22.32,28.69,1492.05
43099,15.21,22.1,28.49,1492.09
43099.04167,14.85,20.36,26.21,1488.81
43099.08333,15.15,20.23,26.25,1489.68
43099.125,15.49,11.36,15.59,1480.3
43099.16667,15.58,7.75,10.97,1476.34
43099.20833,15.58,5.88,8.49,1474.14
43099.25,15.85,3.86,5.77,1472.69
43099.29167,14.66,2.71,4.02,1467.21
43099.33333,14.94,4.69,6.77,1470.52
43099.375,14.72,9.34,12.78,1475.3
43099.41667,14.51,12.12,16.17,1477.87
43099.45833,14.66,14.35,18.96,1481.05
43099.5,14.66,15.97,20.91,1482.98
43099.54167,14.88,16.78,21.99,1484.67
43099.58333,15.27,16.94,22.38,1486.18
43099.625,15.52,16.21,21.62,1486.12
43099.66667,15.7,14.61,19.74,1484.84
43099.70833,15.7,11.93,16.39,1481.68
43099.75,15.34,10.77,14.79,1479.09
43099.79167,15.52,13.63,18.44,1483.08
43099.83333,15.24,14.89,19.88,1483.66
43099.875,15.03,15.69,20.75,1483.89
43099.91667,15,17.1,22.43,1485.46
43099.95833,14.91,18.25,23.75,1486.51
43100,14.88,19.21,24.87,1487.55
43100.04167,14.75,19.58,25.24,1487.58
43100.08333,14.69,19.39,24.98,1487.15
43100.125,14.45,16.91,21.93,1483.37
43100.16667,14.72,13.27,17.67,1479.98
43100.20833,15.03,9,12.44,1475.96
43100.25,15.03,5.43,7.78,1471.72
43100.29167,15.4,2.53,3.84,1469.55
43100.33333,14.54,2.2,3.29,1466.16
43100.375,14.2,2.97,4.34,1465.88
43100.41667,14.32,6.39,8.9,1470.4
43100.45833,14.6,9.12,12.47,1474.62
43100.5,14.72,12.13,16.27,1478.62
43100.54167,14.82,13.88,18.46,1481.02
43100.58333,14.97,15.08,19.98,1482.96
43100.625,15.31,15.78,20.99,1484.91
43100.66667,15.49,15.97,21.32,1485.75
43100.70833,15.58,15.93,21.31,1486
43100.75,15.7,15.53,20.87,1485.92
43100.79167,15.7,15.11,20.36,1485.43
43100.83333,15.7,14.68,19.83,1484.93
43100.875,15.46,15.34,20.53,1484.9
43100.91667,15.18,16.35,21.63,1485.18
43100.95833,14.97,17.32,22.69,1485.62
43101,15,18.44,24.03,1487.04
43101.04167,14.85,18.8,24.38,1486.96
43101.08333,14.82,18.45,23.95,1486.45
43101.125,15.06,16.13,21.29,1484.51
43101.16667,15.15,13.76,18.45,1482.01
43101.20833,15.24,9.84,13.58,1477.68
43101.25,15,5.38,7.71,1471.56
43101.29167,15.37,2.06,3.15,1468.89
43101.33333,14.01,2.69,3.94,1464.89
43101.375,14.08,2.22,3.29,1464.54
43101.41667,14.23,1.84,2.77,1464.64
43101.45833,13.8,0.01,0,1460.89
43101.5,13.21,0.01,0,1458.73
43101.54167,13.33,2.78,4,1462.53
43101.58333,13.14,4.79,6.62,1464.27
43101.625,12.92,5.43,7.4,1464.24
43101.66667,12.8,3.07,4.33,1460.93
43101.70833,13.14,2.25,3.26,1461.2
43101.75,13.86,0.01,0,1461.12
43101.79167,13.64,0.01,0,1460.33
43101.83333,13.89,0.01,0,1461.23
43101.875,13.24,0.01,0,1458.85
43101.91667,12.01,0.01,0,1454.27
43101.95833,12.23,0.01,0,1455.1
43102,10.14,0.01,0,1447.03
43102.04167,10.4,0.01,0,1448.06
43102.08333,10.1,0.01,0,1446.9
43102.125,10.04,0.01,0,1446.64
43102.16667,11.34,0.01,0,1451.71
43102.20833,11.43,0.01,0,1452.08
43102.25,12.74,0.01,0,1456.99
43102.29167,10.72,0.01,0,1449.33
43102.33333,10.72,0.01,0,1449.33
43102.375,10.92,0.01,0,1450.09
43102.41667,10.69,0.01,0,1449.21
43102.45833,11.66,0.01,0,1452.93
43102.5,12.51,0.01,0,1456.17
43102.54167,10.95,0.01,0,1450.22
43102.58333,9.94,0.01,0,1446.25
43102.625,9.94,0.01,0,1446.25
43102.66667,9.41,0,0,1444.14
43102.70833,9.77,0.01,0,1445.6
43102.75,9.54,0.01,0,1444.67
43102.79167,11.24,0.01,0,1451.34
43102.83333,11.05,0.01,0,1450.59
43102.875,10.79,0.01,0,1449.59
43102.91667,9.91,0.01,0,1446.12
43102.95833,9.24,0.82,1.13,1444.48
43103,8.47,4.69,5.77,1446.22
43103.04167,8.51,7.45,8.87,1449.8
43103.08333,8.2,9.47,11,1451.11
43103.125,8.81,11.46,13.34,1456.03
43103.16667,8.51,12.59,14.44,1456.25
43103.20833,8.3,12.03,13.77,1454.74
43103.25,9.48,7.98,9.71,1454.32
43103.29167,10.56,4.4,5.73,1454.12
43103.33333,12.1,0.01,0,1454.63
43103.375,10.14,0.01,0,1447.03
43103.41667,9.41,0,0,1444.14
43103.45833,12.1,0.01,0,1454.63
43103.5,13.17,0.01,0,1458.62
43103.54167,9.81,2.62,3.46,1448.97
43103.58333,8.71,7.2,8.64,1450.3
43103.625,8.67,10.54,12.3,1454.35
43103.66667,8.67,12.29,14.18,1456.54
43103.70833,8.88,12.94,14.94,1458.14
43103.75,9.24,11.77,13.82,1458.12
43103.79167,9.84,11.35,13.57,1459.92
43103.83333,10.23,11.08,13.41,1461.09
43103.875,10.59,10.61,13,1461.88
43103.91667,9.61,11.71,13.89,1459.47
43103.95833,8.34,13.41,15.22,1456.59
43104,7.89,14.44,16.11,1456.13
43104.04167,8.3,15.61,17.49,1459.22
43104.08333,8.34,16.99,18.94,1461.1
43104.125,8.44,18.1,20.12,1462.89
43104.16667,7.79,18.2,19.88,1460.45
43104.20833,7.41,16.89,18.38,1457.29
43104.25,8.94,14.43,16.55,1460.26
43104.29167,10.07,11.99,14.36,1461.59
43104.33333,10.43,11.83,14.31,1462.77
43104.375,11.34,10.85,13.52,1464.97
43104.41667,10.36,9.82,12.04,1460.05
43104.45833,11.98,8.65,11.13,1464.66
43104.5,12.64,7.48,9.9,1465.69
43104.54167,11.27,6.05,7.86,1458.86
43104.58333,8.24,7.55,8.93,1448.84
43104.625,8.2,9.04,10.54,1450.57
43104.66667,8,10.56,12.1,1451.65
43104.70833,8.03,11.9,13.53,1453.48
43104.75,8.27,12.43,14.17,1455.1
43104.79167,8.2,12.56,14.28,1454.99
43104.83333,8.37,12.64,14.44,1455.77
43104.875,8.91,12.56,14.55,1457.8
43104.91667,10.53,10.64,13.01,1461.67
43104.95833,10.07,10.19,12.36,1459.37
43105,8.51,11.77,13.56,1455.22
43105.04167,7.62,12.75,14.26,1452.89
43105.08333,7.38,13.9,15.35,1453.37
43105.125,7.66,15.25,16.84,1456.19
43105.16667,7.83,16.48,18.16,1458.42
43105.20833,7.59,17.24,18.81,1458.42
43105.25,8,17.87,19.65,1460.85
43105.29167,8.24,18.02,19.93,1461.99
43105.33333,9.77,16.48,19.1,1466.03
43105.375,10.14,14.05,16.65,1464.39
43105.41667,11.5,12.3,15.24,1467.35
43105.45833,11.5,11.11,13.87,1465.89
43105.5,12.32,10.1,12.97,1467.71
43105.54167,12.45,9.24,11.98,1467.13
43105.58333,9.34,9.16,10.99,1455.26
43105.625,8.54,9.24,10.85,1452.18
43105.66667,8.13,9.46,10.97,1450.82
43105.70833,8.47,9.83,11.47,1452.64
43105.75,8.03,10.35,11.9,1451.54
43105.79167,8.24,10.87,12.51,1453
43105.83333,8.3,11.4,13.1,1453.95
43105.875,8.47,11.86,13.65,1455.2
43105.91667,8.91,12.27,14.25,1457.44
43105.95833,9.08,12.63,14.7,1458.55
43106,8.74,13,14.96,1457.7
43106.04167,7.96,13.44,15.12,1455.15
43106.08333,7.79,13.85,15.47,1454.97
43106.125,7.83,14.28,15.93,1455.66
43106.16667,7.72,14.78,16.39,1455.87
43106.20833,7.83,15.23,16.9,1456.86
43106.25,7.83,15.71,17.39,1457.46
43106.29167,7.93,16.16,17.89,1458.43
43106.33333,8.81,16.49,18.65,1462.32
43106.375,10.3,16.15,19.01,1467.61
43106.41667,10.53,15.18,18.06,1467.27
43106.45833,11.78,13.94,17.22,1470.41
43106.5,12.29,12.73,16.04,1470.79
43106.54167,13.08,11.68,15.11,1472.35
43106.58333,11.72,10.78,13.58,1466.32
43106.625,9.64,10.71,12.8,1458.36
43106.66667,9.11,10.85,12.77,1456.45
43106.70833,9.04,11.11,13.04,1456.51
43106.75,8.94,11.46,13.38,1456.56
43106.79167,8.94,11.86,13.81,1457.06
43106.83333,9.01,12.32,14.33,1457.89
43106.875,9.18,12.77,14.88,1459.11
43106.91667,9.84,13.21,15.61,1462.22
43106.95833,10.4,13.58,16.25,1464.81
43107,11.14,13.63,16.61,1467.67
43107.04167,9.77,13.68,16.1,1462.56
43107.08333,8.74,13.99,16.01,1458.93
43107.125,8.57,14.37,16.33,1458.74
43107.16667,8.71,14.8,16.84,1459.81
43107.20833,8.78,15.28,17.37,1460.67
43107.25,8.81,15.81,17.94,1461.47
43107.29167,8.81,16.31,18.46,1462.09
43107.33333,8.91,16.74,18.95,1463.02
43107.375,9.94,17.08,19.83,1467.4
43107.41667,11.24,16.78,20.15,1471.88
43107.45833,12.07,15.91,19.59,1473.85
43107.5,12.99,14.64,18.55,1475.58
43107.54167,13.67,13.25,17.21,1476.33
43107.58333,12.04,12.32,15.47,1469.37
43107.625,10.56,12.16,14.74,1463.68
43107.66667,10.33,12.15,14.63,1462.79
43107.70833,10.14,12.28,14.71,1462.21
43107.75,10.14,12.52,14.97,1462.5
43107.79167,10.17,12.82,15.31,1463
43107.83333,10.14,13.18,15.69,1463.31
43107.875,10.27,13.48,16.08,1464.18
43107.91667,11.24,13.67,16.69,1468.07
43107.95833,12.13,13.59,16.97,1471.26
43108,12.32,13.12,16.51,1471.38
43108.04167,12.1,12.51,15.72,1469.83
43108.08333,11.34,12.02,14.86,1466.41
43108.125,10.53,12.08,14.63,1463.45
43108.16667,10.23,12.26,14.73,1462.56
43108.20833,9.71,12.53,14.82,1460.87
43108.25,9.34,12.88,15.06,1459.9
43108.29167,9.14,13.26,15.4,1459.6
43108.33333,9.14,13.64,15.8,1460.07
43108.375,9.18,14.07,16.27,1460.73
43108.41667,9.28,14.44,16.71,1461.58
43108.45833,9.41,14.79,17.13,1462.53
43108.5,9.61,15.11,17.56,1463.69
43108.54167,9.81,15.43,18,1464.85
43108.58333,10.04,15.71,18.41,1466.07
43108.625,10.33,15.98,18.84,1467.52
43108.66667,10.33,16.25,19.12,1467.85
43108.70833,10.14,16.5,19.3,1467.42
43108.75,10.07,16.76,19.54,1467.49
43108.79167,9.81,17.09,19.77,1466.91
43108.83333,9.81,17.39,20.09,1467.28
43108.875,9.84,17.69,20.42,1467.77
43108.91667,10.3,18.04,21.03,1469.94
43108.95833,10.17,18.28,21.22,1469.75
43109,10.3,18.49,21.51,1470.5
43109.04167,10.36,18.67,21.74,1470.97
43109.08333,10.43,18.82,21.93,1471.39
43109.125,10.43,18.97,22.09,1471.58
43109.16667,10.14,19.13,22.1,1470.68
43109.20833,10,19.32,22.23,1470.41
43109.25,9.91,19.49,22.35,1470.26
43109.29167,9.94,19.71,22.6,1470.65
43109.33333,9.94,19.91,22.81,1470.9
43109.375,9.91,20.1,22.99,1471.01
43109.41667,10.27,20.31,23.42,1472.62
43109.45833,10.75,20.54,23.95,1474.72
43109.5,10.75,20.68,24.1,1474.88
43109.54167,10.98,20.81,24.38,1475.88
43109.58333,11.46,20.99,24.86,1477.85
43109.625,11.46,21.03,24.91,1477.9
43109.66667,11.43,21.1,24.96,1477.87
43109.70833,10.92,21.13,24.68,1476.03
43109.75,10.95,21.2,24.77,1476.24
43109.79167,11.24,21.31,25.07,1477.43
43109.83333,11.4,21.45,25.32,1478.19
43109.875,11.3,21.51,25.33,1477.91
43109.91667,11.34,21.64,25.48,1478.19
43109.95833,12.26,21.77,26.21,1481.65
43110,11.98,21.64,25.89,1480.48
43110.04167,12.26,21.57,25.99,1481.41
43110.08333,11.72,21.5,25.57,1479.4
43110.125,12.2,21.51,25.88,1481.11
43110.16667,11.91,21.44,25.62,1480
43110.20833,11.72,21.5,25.57,1479.4
43110.25,11.4,21.5,25.38,1478.25
43110.29167,11.46,21.56,25.48,1478.55
43110.33333,11.66,21.64,25.68,1479.34
43110.375,11.66,21.69,25.74,1479.4
43110.41667,11.75,21.78,25.9,1479.86
43110.45833,11.85,21.88,26.06,1480.31
43110.5,13.27,22.04,27.15,1485.48
43110.54167,13.86,21.99,27.48,1487.45
43110.58333,14.94,21.88,28.05,1490.93
43110.625,14.75,21.35,27.32,1489.69
43110.66667,14.39,21.16,26.86,1488.23
43110.70833,14.11,21.02,26.53,1487.13
43110.75,13.77,21.02,26.31,1485.97
43110.79167,13.24,21.03,26,1484.17
43110.83333,13.21,21.1,26.06,1484.14
43110.875,13.21,21.2,26.17,1484.26
43110.91667,13.27,21.26,26.28,1484.55
43110.95833,13.7,21.36,26.66,1486.16
43111,14.11,21.42,26.99,1487.61
43111.04167,13.95,21.41,26.88,1487.07
43111.08333,14.17,21.39,26.99,1487.78
43111.125,14.42,21.14,26.86,1488.31
43111.16667,14.94,20.59,26.55,1489.4
43111.20833,14.45,19.88,25.41,1486.91
43111.25,13.74,19.77,24.87,1484.37
43111.29167,13.42,19.77,24.68,1483.29
43111.33333,13.42,19.86,24.78,1483.4
43111.375,13.49,20,24.98,1483.79
43111.41667,13.61,20.11,25.18,1484.35
43111.45833,13.67,20.26,25.39,1484.74
43111.5,16.22,25.67,33.38,1499.52
43111.54167,14.23,25.94,32.19,1493.41
43111.58333,15.4,23.75,30.54,1494.64
43111.625,14.91,25.25,31.92,1494.83
43111.66667,15.15,25.42,32.3,1495.83
43111.70833,15.37,25.41,32.45,1496.51
43111.75,14.88,26.18,32.96,1495.83
43111.79167,14.97,26.41,33.29,1496.4
43111.83333,14.54,26.95,33.57,1495.64
43111.875,14.29,27.36,33.83,1495.32
43111.91667,14.2,27.66,34.1,1495.37
43111.95833,14.66,27.54,34.33,1496.74
43112,14.91,26.82,33.71,1496.69
43112.04167,14.94,26.14,32.96,1495.98
43112.08333,15.82,20.01,26.39,1491.61
43112.125,15.91,15.07,20.42,1486.09
43112.16667,15.85,14.96,20.25,1485.76
43112.20833,16.06,11.91,16.5,1482.87
43112.25,16.09,10.79,15.07,1481.65
43112.29167,16,19.87,26.33,1492.03
43112.33333,15.97,23.01,30.08,1495.63
43112.375,15.61,24.77,31.88,1496.53
43112.41667,15.34,25.16,32.13,1496.11
43112.45833,15.12,25.31,32.14,1495.59
43112.5,15,25.05,31.76,1494.89
43112.54167,15.18,24.79,31.6,1495.18
43112.58333,15.67,24.46,31.57,1496.37
43112.625,15.97,24.13,31.4,1496.95
43112.66667,16,23.99,31.25,1496.87
43112.70833,16.09,23.74,31.02,1496.87
43112.75,16.06,23.57,30.79,1496.57
43112.79167,16.06,23.44,30.65,1496.43
43112.83333,16.03,23.28,30.43,1496.14
43112.875,15.97,23.2,30.29,1495.84
43112.91667,15.97,23.2,30.29,1495.84
43112.95833,15.64,23.04,29.88,1494.59
43113,15.61,22.83,29.6,1494.24
43113.04167,15.64,22.52,29.26,1493.97
43113.08333,15.46,21.95,28.47,1492.71
43113.125,16.09,21.15,27.93,1493.83
43113.16667,16.46,19.95,26.71,1493.58
43113.20833,16.58,18.43,24.91,1492.18
43113.25,16.7,16.44,22.5,1490.24
43113.29167,15.91,14.37,19.55,1485.27
43113.33333,16.06,12.75,17.57,1483.86
43113.375,15.43,11.31,15.5,1480.03
43113.41667,14.75,10.17,13.83,1476.39
43113.45833,14.05,9.46,12.73,1473.09
43113.5,14.14,9.13,12.34,1473.02
43113.54167,14.08,9,12.16,1472.65
43113.58333,14.23,8.96,12.16,1473.14
43113.625,14.35,9,12.24,1473.62
43113.66667,14.42,8.97,12.23,1473.81
43113.70833,14.85,8.81,12.14,1475.09
43113.75,14.6,8.47,11.64,1473.85
43113.79167,14.72,8.02,11.11,1473.74
43113.83333,13.67,7.59,10.29,1469.54
43113.875,13.7,7.42,10.08,1469.44
43113.91667,13.39,7.49,10.09,1468.42
43113.95833,13.74,7.71,10.45,1469.9
43114,13.55,8.12,10.92,1469.73
43114.04167,13.33,8.64,11.5,1469.58
43114.08333,13.92,9.2,12.37,1472.35
43114.125,15.31,9.67,13.38,1477.69
43114.16667,15.06,9.7,13.35,1476.89
43114.20833,15.82,9.29,13.05,1478.98
43114.25,12.36,8.75,11.37,1466.19
43114.29167,13.74,8.02,10.84,1470.27
43114.33333,13.46,7.28,9.84,1468.39
43114.375,13.52,6.54,8.93,1467.73
43114.41667,13.3,5.83,7.97,1466.08
43114.45833,12.04,5.25,7.02,1460.77
43114.5,11.66,5.21,6.9,1459.28
43114.54167,11.82,5.62,7.43,1460.38
43114.58333,12.23,6.18,8.21,1462.6
43114.625,13.27,6.88,9.29,1467.23
43114.66667,14.2,7.47,10.27,1471.26
43114.70833,13.74,7.9,10.69,1470.13
43114.75,13.55,8.25,11.08,1469.89
43114.79167,12.64,8.66,11.34,1467.12
43114.83333,12.45,9.18,11.91,1467.06
43114.875,11.4,9.76,12.28,1463.89
43114.91667,11.24,10.37,12.93,1464.02
43114.95833,11.11,10.99,13.61,1464.31
43115,11.11,11.6,14.3,1465.06
43115.04167,11.14,12.2,14.99,1465.91
43115.08333,11.18,12.76,15.64,1466.72
43115.125,12.51,13.25,16.73,1472.21
43115.16667,13.61,13.4,17.37,1476.3
43115.20833,14.51,12.72,16.9,1478.59
43115.25,13.36,11.43,14.91,1473.05
43115.29167,13.24,10.32,13.53,1471.27
43115.33333,13.33,9.22,12.22,1470.28
43115.375,13.61,8.17,10.99,1470.01
43115.41667,13.11,7.2,9.66,1467.05
43115.45833,13.21,6.43,8.72,1466.47
43115.5,11.34,6.4,8.28,1459.53
43115.54167,11.56,7.51,9.67,1461.74
43115.58333,11.72,8.65,11.07,1463.72
43115.625,12.23,9.7,12.47,1466.88
43115.66667,12.74,10.49,13.56,1469.67
43115.70833,12.58,11.07,14.2,1469.8
43115.75,12.13,11.69,14.77,1468.95
43115.79167,12.01,12.33,15.47,1469.26
43115.83333,11.91,13.01,16.22,1469.75
43115.875,11.11,13.91,16.91,1467.89
43115.91667,11.11,14.73,17.82,1468.9
43115.95833,10.98,15.71,18.85,1469.62
43116,11.05,16.52,19.77,1470.85
43116.04167,11.11,17.18,20.52,1471.89
43116.08333,11.11,17.83,21.23,1472.69
43116.125,11.21,18.3,21.79,1473.62
43116.16667,11.46,18.6,22.26,1474.93
43116.20833,13.11,17.83,22.29,1479.87
43116.25,13.05,14.04,17.88,1475.08
43116.29167,14.2,10.58,14.16,1474.97
43116.33333,13.08,8.63,11.42,1468.67
43116.375,11.56,7.48,9.64,1461.7
43116.41667,13.02,6.68,8.99,1466.09
43116.45833,11.85,6.97,9.09,1462.15
43116.5,12.13,7.79,10.15,1464.21
43116.54167,11.88,8.96,11.48,1464.69
43116.58333,11.88,10.12,12.86,1466.11
43116.625,12.13,11.25,14.26,1468.41
43116.66667,12.55,12.24,15.57,1471.11
43116.70833,12.51,13.17,16.65,1472.13
43116.75,12.61,14,17.65,1473.47
43116.79167,12.77,14.68,18.5,1474.86
43116.83333,12.92,15.12,19.09,1475.95
43116.875,12.77,15.37,19.3,1475.68
43116.91667,11.62,15.68,19.12,1471.95
43116.95833,10.85,16.14,19.25,1469.66
43117,10.98,16.64,19.86,1470.75
43117.04167,11.01,17.16,20.45,1471.52
43117.08333,10.98,17.66,20.98,1472.01
43117.125,11.05,18.13,21.53,1472.83
43117.16667,11.3,18.43,21.99,1474.13
43117.20833,12.13,18.29,22.28,1476.97
43117.25,13.3,16.79,21.2,1479.28
43117.29167,13.8,14.09,18.27,1477.78
43117.33333,14.51,10.29,13.9,1475.69
43117.375,14.6,6.56,9.19,1471.57
43117.41667,13.67,5.78,7.98,1467.36
43117.45833,12.48,6.98,9.24,1464.5
43117.5,11.78,8.77,11.23,1464.1
43117.54167,11.53,10.33,12.99,1465.06
43117.58333,11.94,11.52,14.51,1468.04
43117.625,11.94,12.69,15.86,1469.47
43117.66667,12.13,13.71,17.1,1471.4
43117.70833,12.32,14.24,17.8,1472.73
43117.75,12.8,14.33,18.11,1474.54
43117.79167,13.58,13.28,17.21,1476.04
43117.83333,13.58,12.04,15.73,1474.55
43117.875,13.77,10.81,14.3,1473.73
43117.91667,11.78,9.78,12.43,1465.34
43117.95833,12.2,8.75,11.33,1465.61
43118,10.43,8.31,10.32,1458.43
43118.04167,9.48,8.48,10.26,1454.94
43118.08333,9.28,8.8,10.57,1454.55
43118.125,8.54,9.03,10.63,1451.92
43118.16667,9.77,9.13,11.08,1456.91
43118.20833,11.62,8.84,11.27,1463.59
43118.25,11.56,8.2,10.5,1462.58
43118.29167,12.83,7.25,9.65,1466.09
43118.33333,10.82,6.16,7.9,1457.28
43118.375,11.24,5.34,6.98,1457.86
43118.41667,12.39,4.58,6.23,1461.24
43118.45833,13.7,3.87,5.5,1465.19
43118.5,12.55,3.13,4.38,1460.08
43118.54167,9.44,3.73,4.76,1448.9
43118.58333,9.08,4.78,5.96,1448.75
43118.625,8.71,6.58,7.95,1449.53
43118.66667,8.94,8.12,9.73,1452.39
43118.70833,9.14,8.93,10.68,1454.19
43118.75,9.58,9.55,11.49,1456.66
43118.79167,10.23,9.94,12.13,1459.69
43118.83333,10.49,10.1,12.39,1460.88
43118.875,10.36,10.21,12.48,1460.52
43118.91667,9.51,11.49,13.61,1458.81
43118.95833,9.24,12.8,14.94,1459.41
43119,8.61,14.1,16.06,1458.54
43119.04167,8.3,15.32,17.2,1458.86
43119.08333,8.44,16.44,18.41,1460.8
43119.125,8.44,17.37,19.37,1461.97
43119.16667,8.47,17.83,19.86,1462.68
43119.20833,8.51,18.16,20.22,1463.23
43119.25,8.71,18.42,20.58,1464.33
43119.29167,10.17,18.35,21.29,1469.83
43119.33333,11.34,17.19,20.65,1472.74
43119.375,12.48,15.34,19.13,1474.63
43119.41667,13.39,13.24,17.08,1475.33
43119.45833,12.55,11.32,14.48,1469.99
43119.5,10.36,11.47,13.89,1462.08
43119.54167,9.97,11.93,14.26,1461.14
43119.58333,9.51,12.52,14.74,1460.09
43119.625,9.18,13.17,15.31,1459.61
43119.66667,9.61,13.68,16.03,1461.92
43119.70833,9.77,14.08,16.53,1463.05
43119.75,9.87,14.49,17.02,1463.93
43119.79167,9.91,14.85,17.42,1464.51
43119.83333,10.4,15.22,18.04,1466.82
43119.875,10.82,15.46,18.5,1468.71
43119.91667,11.08,15.57,18.73,1469.8
43119.95833,9.77,15.73,18.31,1465.1
43120,9.41,16.05,18.47,1464.1
43120.04167,9.34,16.53,18.94,1464.43
43120.08333,9.28,17,19.41,1464.77
43120.125,9.28,17.48,19.91,1465.36
43120.16667,9.28,17.98,20.43,1465.99
43120.20833,9.41,18.41,20.95,1467.03
43120.25,9.71,18.63,21.34,1468.44
43120.29167,10.59,18.13,21.28,1471.14
43120.33333,11.4,16.88,20.34,1472.6
43120.375,11.94,14.86,18.34,1472.11
43120.41667,13.11,12.7,16.33,1473.69
43120.45833,13.36,11.01,14.4,1472.54
43120.5,11.14,10.81,13.41,1464.2
43120.54167,10.33,11.4,13.8,1461.86
43120.58333,10.04,11.82,14.16,1461.26
43120.625,9.94,12.38,14.74,1461.57
43120.66667,9.81,13.03,15.4,1461.87
43120.70833,9.91,13.72,16.2,1463.11
43120.75,10.1,14.35,16.97,1464.64
43120.79167,10.36,14.96,17.74,1466.38
43120.83333,10.33,15.41,18.22,1466.82
43120.875,10.92,15.74,18.85,1469.42
43120.91667,11.43,15.95,19.33,1471.58
43120.95833,10.95,15.91,19.05,1469.74
43121,10.1,16.22,18.98,1466.95
43121.04167,9.97,16.52,19.25,1466.83
43121.08333,9.74,16.92,19.55,1466.44
43121.125,9.74,17.27,19.93,1466.88
43121.16667,9.71,17.66,20.32,1467.24
43121.20833,9.77,18.02,20.73,1467.93
43121.25,9.97,18.28,21.11,1469.01
43121.29167,10.56,18.14,21.28,1471.04
43121.33333,11.59,17.26,20.85,1473.76
43121.375,12.29,15.68,19.43,1474.37
43121.41667,13.05,13.71,17.5,1474.69
43121.45833,14.01,11.87,15.68,1475.87
43121.5,14.39,10.58,14.23,1475.62
43121.54167,11.56,11.71,14.59,1466.86
43121.58333,11.18,12.06,14.85,1465.86
43121.625,11.05,12.59,15.4,1466.03
43121.66667,10.85,13.3,16.12,1466.18
43121.70833,10.75,14.01,16.87,1466.68
43121.75,10.79,14.69,17.64,1467.64
43121.79167,10.88,15.33,18.39,1468.8
43121.83333,10.98,15.84,18.99,1469.78
43121.875,11.14,16.31,19.58,1470.94
43121.91667,11.82,16.68,20.33,1473.87
43121.95833,12.39,16.84,20.79,1476.12
43122,11.24,16.99,20.38,1472.14
43122.04167,10.92,17.34,20.59,1471.37
43122.08333,10.82,17.71,20.95,1471.47
43122.125,10.88,18.04,21.35,1472.12
43122.16667,10.88,18.4,21.72,1472.55
43122.20833,10.85,18.7,22.04,1472.81
43122.25,11.05,18.98,22.44,1473.86
43122.29167,11.05,19.17,22.65,1474.1
43122.33333,11.21,19.28,22.86,1474.82
43122.375,11.91,19.21,23.18,1477.29
